date,hour,datetime,ecs_az,topshut,botshut,eastVent,westVent,pwfs2_see,windSpeed,windDir,p2_mean,Error,Adjusted Timestamp,operador
5/13/22 0:00,3:27:21,44694.144,113.3,103.5,10.4,0,30,0.75,5.2,304.5,0.74,60,5/13/22 3:27,op6
5/13/22 0:00,3:33:45,44694.14844,19.45,70.3,27.1,0,30,0.73,5.3,301,0.73,60,5/13/22 3:33,op6
5/13/22 0:00,3:34:56,44694.14926,18.9,70.3,33.8,0,30,0.76,5.2,300.5,0.706666667,60,5/13/22 3:36,op6
5/13/22 0:00,3:37:09,44694.1508,18.05,70.3,33.8,0,30,0.44,5.2,309,0.64,60,5/13/22 3:38,op6
5/13/22 0:00,3:39:09,44694.15219,17.2,70.3,33.8,0,21,0.75,5.4,301.5,0.685,60,5/13/22 3:40,op6
5/13/22 0:00,3:41:09,44694.15358,16.35,70.3,33.8,0,6,0.69,5.4,301.5,0.69,60,5/13/22 3:42,op6
5/13/22 0:00,3:43:09,44694.15497,15.5,70,35.9,0,0,0.77,5.4,303.5,0.7175,60,5/13/22 3:43,op6
5/13/22 0:00,3:45:09,44694.15636,15.5,70,35.9,0,0,0.67,5.1,307,0.7575,60,5/13/22 3:45,op6
5/13/22 0:00,3:47:09,44694.15775,12.9,69.7,38,0,0,0.51,5.1,298,0.51,60,5/13/22 3:47,op6
5/13/22 0:00,3:51:15,44694.1606,12.1,69.7,38,0,0,0.6,6.1,300,0.88,60,5/13/22 3:51,op6
5/13/22 0:00,3:53:08,44694.1619,11.15,69.7,38,0,0,1.06,6.1,302.5,0.976666667,60,5/13/22 3:53,op6
5/13/22 0:00,3:56:04,44694.16394,60.55,83.3,49.95,0,0,1.09,5.9,301,0.93,60,5/13/22 3:56,op6
5/13/22 0:00,4:02:06,44694.16813,185,102.5,56.1,0,0,1.21,6,301.5,1.03,60,5/13/22 4:02,op6
5/13/22 0:00,4:03:16,44694.16894,188.7,102.5,56.1,0,0,1.07,6,291.5,1.036666667,60,5/13/22 4:03,op6
5/13/22 0:00,4:05:38,44694.17059,195.8,102.5,56.1,0,0,1.37,6.8,298.5,1.133333333,60,5/13/22 4:05,op6
5/13/22 0:00,4:07:45,44694.17205,202.25,102.5,56.1,0,0,1.08,6.8,301.5,1.023333333,60,5/13/22 4:07,op6
5/13/22 0:00,4:09:14,44694.17309,208.15,102.5,56.1,0,0,0.92,6.5,307,1.14,60,5/13/22 4:09,op6
5/13/22 0:00,4:11:15,44694.17448,213.35,102.5,56.1,0,0,1.1,6.5,300.5,1.065,60,5/13/22 4:11,op6
5/13/22 0:00,4:13:15,44694.17587,217,102.5,56.1,0,0,1.66,6.5,296,1.285,60,5/13/22 4:13,op6
5/13/22 0:00,4:15:17,44694.17729,220.7,101.9,56.1,0,0,1.63,6.7,303.5,1.2025,60,5/13/22 4:15,op6
5/13/22 0:00,4:17:17,44694.17868,223.2,101.9,56.1,0,0,1.23,6.7,296.5,1.1825,60,5/13/22 4:17,op6
5/13/22 0:00,4:19:18,44694.18007,225.7,101.9,56.1,0,0,0.99,6.9,300.5,0.93,60,5/13/22 4:19,op6
5/13/22 0:00,4:21:19,44694.18147,228.25,100.9,56.1,0,0,0.74,6.9,303.5,0.895,60,5/13/22 4:21,op6
5/13/22 0:00,4:23:19,44694.18286,230.8,100.9,56.1,0,0,0.79,6.9,302,0.86,60,5/13/22 4:23,op6
5/13/22 0:00,4:25:19,44694.18425,230.8,100.9,56.1,0,0,0.94,6.9,298.5,1.07,60,5/13/22 4:25,op6
5/13/22 0:00,4:27:21,44694.18566,235.9,99.9,56.1,0,0,0.95,6.9,303,0.99,60,5/13/22 4:27,op6
5/13/22 0:00,4:29:21,44694.18705,235.9,99.9,56.1,0,0,1.05,6.9,300.5,0.81,60,5/13/22 4:29,op6
5/13/22 0:00,4:31:21,44694.18844,235.9,99.4,56.1,0,0,0.61,6.9,312,1.0375,60,5/13/22 4:31,op6
5/13/22 0:00,4:33:21,44694.18983,222.6,93.55,54.3,0,0,1.27,6.9,299.5,1.24,60,5/13/22 4:33,op6
5/13/22 0:00,4:37:37,44694.1928,129.8,60.1,26.5,0,0,1.05,7.9,300,1.035,60,5/13/22 4:37,op6
5/13/22 0:00,4:38:58,44694.19373,129.8,60.1,26.5,0,0,0.99,7.9,301,1.236666667,60,5/13/22 4:39,op6
5/13/22 0:00,4:40:59,44694.19513,129.8,57.4,25.8,0,0,1.04,7.2,300,1.175,60,5/13/22 4:40,op6
5/13/22 0:00,4:42:58,44694.19651,129.8,57.4,25.8,0,0,1.03,7.2,302,1.105,60,5/13/22 4:43,op6
5/13/22 0:00,4:44:58,44694.1979,129.8,57.4,25.8,0,0,1.23,7.1,297.5,1.205,60,5/13/22 4:45,op6
5/13/22 0:00,4:46:58,44694.19929,129.8,58.4,26.8,0,0,1.4,7.1,303.5,1.26,60,5/13/22 4:47,op6
5/13/22 0:00,4:48:59,44694.20069,129.8,58.4,26.8,0,0,1.76,6.7,299,1.5,60,5/13/22 4:50,op6
5/13/22 0:00,4:51:00,44694.20209,129.8,58.9,27.25,0,0,1.17,6.7,297.5,1.2975,60,5/13/22 4:52,op6
5/13/22 0:00,4:53:00,44694.20348,129.8,59.4,27.7,0,0,1.48,6.7,303.5,1.4625,60,5/13/22 4:54,op6
5/13/22 0:00,4:55:01,44694.20488,129.8,59.4,27.7,0,0,1.7,6.4,294.5,1.2975,60,5/13/22 4:56,op6
5/13/22 0:00,4:57:01,44694.20627,129.8,60.4,28.8,0,0,1.01,6.4,310.5,1.313333333,60,5/13/22 4:58,op6
5/13/22 0:00,4:59:01,44694.20766,129.8,60.4,28.8,0,0,1.17,7,298,1.3725,60,5/13/22 5:00,op6
5/13/22 0:00,5:01:03,44694.20907,129.8,60.4,28.8,0,0,1.39,7,298,1.225,60,5/13/22 5:02,op6
5/13/22 0:00,5:03:03,44694.21046,129.8,60.9,29.3,0,0,0.87,7,298,0.8975,60,5/13/22 5:04,op6
5/13/22 0:00,5:05:03,44694.21185,129.8,61.4,29.8,0,0,1.03,6.4,305.5,1.12,60,5/13/22 5:06,op6
5/13/22 0:00,5:07:03,44694.21324,127.65,59.5,27.65,0,0,1.1,6.4,296.5,1.01,60,5/13/22 5:08,op6
5/13/22 0:00,5:11:38,44694.21642,125.5,57.6,25.5,0,0,1.14,6.2,297.5,1.14,60,5/13/22 5:11,op6
5/13/22 0:00,5:14:26,44694.21836,125.5,54.9,23.2,0,0,1.53,5.8,299.5,1.53,60,5/13/22 5:14,op6
5/13/22 0:00,5:15:50,44694.21933,125.5,54.9,23.2,0,0,0.86,5.8,295,0.963333333,60,5/13/22 5:15,op6
5/13/22 0:00,5:17:19,44694.22037,125.5,54.9,23.2,0,0,1.87,5.8,296.5,1.2675,60,5/13/22 5:17,op6
5/13/22 0:00,5:19:45,44694.22205,125.5,55.8,24.2,0,0,1.62,5.9,294,1.46,60,5/13/22 5:19,op6
5/13/22 0:00,5:21:15,44694.2231,125.5,55.8,24.2,6,10,1.43,5.9,296.5,1.315,60,5/13/22 5:21,op6
5/13/22 0:00,5:23:15,44694.22449,125.5,56.35,24.7,13.5,15,1.4,5.9,304,1.12,60,5/13/22 5:23,op6
5/13/22 0:00,5:25:16,44694.22588,125.5,56.9,25.2,15,15,0.87,6,301.5,1.0575,60,5/13/22 5:25,op6
5/13/22 0:00,5:27:16,44694.22727,125.5,56.9,25.2,15,15,1.2,6,299,0.9425,60,5/13/22 5:27,op6
5/13/22 0:00,5:29:16,44694.22866,125.5,57.4,25.7,15,15,1.01,5.5,301.5,0.915,60,5/13/22 5:29,op6
5/13/22 0:00,5:31:16,44694.23005,125.5,57.9,26.2,15,15,0.96,5.5,297,1.16,60,5/13/22 5:31,op6
5/13/22 0:00,5:33:17,44694.23145,125.5,57.9,26.2,15,15,0.95,5.5,293,0.885,60,5/13/22 5:33,op6
5/13/22 0:00,5:35:17,44694.23284,125.5,58.35,26.7,15,15,0.94,5.1,276,1.2525,60,5/13/22 5:35,op6
5/13/22 0:00,5:37:17,44694.23423,125.5,58.8,27.2,15,15,1.33,5.1,301.5,1.286666667,60,5/13/22 5:37,op6
5/13/22 0:00,5:39:19,44694.23564,125.5,58.8,27.2,15,15,1.64,4.8,301.5,1.3,60,5/13/22 5:39,op6
5/13/22 0:00,5:41:19,44694.23703,122.65,59.9,28.2,15,15,0.91,4.8,287,1.14,60,5/13/22 5:41,op6
5/13/22 0:00,5:43:19,44694.23842,122.65,59.9,28.2,15,15,1.64,4.8,293,1.516666667,60,5/13/22 5:43,op6
5/13/22 0:00,5:45:19,44694.23981,122.65,59.9,28.2,15,15,1.33,3.8,297.5,1.235,60,5/13/22 5:45,op6
5/13/22 0:00,5:48:36,44694.24209,119.8,59.9,28.2,15,15,0.39,3.8,302.5,0.39,60,5/13/22 5:48,op6
5/13/22 0:00,5:49:12,44694.2425,119.8,59.9,28.2,15,15,0.91,3.9,305,1.033333333,60,5/13/22 5:49,op6
5/13/22 0:00,5:50:57,44694.24372,119.8,59.9,28.2,15,15,1.37,3.9,304,1.33,60,5/13/22 5:52,op6
5/13/22 0:00,5:53:01,44694.24516,119.8,59.9,28.2,15,15,1.74,3.9,298,1.215,60,5/13/22 5:54,op6
5/13/22 0:00,5:55:01,44694.24655,119.8,60.8,29.2,15,15,1.15,3.6,283,1.185,60,5/13/22 5:56,op6
5/13/22 0:00,5:57:02,44694.24794,119.8,60.8,29.2,15,15,1.65,3.6,274,1.77,60,5/13/22 5:57,op6
5/13/22 0:00,5:59:02,44694.24934,105.35,44.15,19.85,7.5,7.5,1.27,4.2,302.5,1.155,60,5/13/22 5:59,op6
5/14/22 0:00,2:19:26,44695.09683,104.8,100,50.9,25,40,1.75,0.1,311,1.39,60,5/14/22 2:19,op6
5/14/22 0:00,2:20:55,44695.09787,104.8,100.85,50.9,23,40,1.11,0.1,309.5,1.3075,60,5/14/22 2:21,op6
5/14/22 0:00,2:22:56,44695.09927,104.8,101.7,50.9,21,40,1.44,0.1,311.5,1.67,60,5/14/22 2:23,op6
5/14/22 0:00,4:25:54,44695.18466,144.7,100.6,49.8,24,30,1,0.1,325.5,1.02,60,5/14/22 4:25,op6
5/14/22 0:00,4:26:54,44695.18535,144.7,100.6,49.8,24,30,0.77,0.1,326,0.7625,60,5/14/22 4:27,op6
5/14/22 0:00,4:28:55,44695.18675,144.7,100.6,49.8,24,30,0.8,0.1,321.5,0.83,60,5/14/22 4:29,op6
5/14/22 0:00,4:34:55,44695.19092,144.2,101.8,49.25,20,30,1.09,0.1,322,1.04,60,5/14/22 4:34,op6
5/14/22 0:00,4:37:37,44695.19279,144.2,102.4,49.9,20,30,1.29,0.1,328,1.063333333,60,5/14/22 4:38,op6
5/15/22 0:00,4:35:03,44696.19101,209.7,93.3,59.2,55,20,0.82,0.1,300.5,0.8325,60,5/15/22 4:36,op6
5/15/22 0:00,4:37:04,44696.19241,209.7,94.2,59.2,55,20,0.69,0.1,298.5,0.7675,60,5/15/22 4:38,op6
5/16/22 0:00,1:25:38,44697.05947,336.7,79.5,31.5,0,10,0.49,6.8,301.5,0.475,60,5/16/22 1:25,op1
5/16/22 0:00,1:27:19,44697.06064,335.85,79.5,31.5,0,10,0.5,6.8,300,0.49,60,5/16/22 1:27,op1
5/16/22 0:00,1:28:59,44697.0618,335,77.35,31.5,0,10,0.54,6.8,302.5,0.513333333,60,5/16/22 1:29,op1
5/16/22 0:00,1:39:04,44697.0688,315.4,71.8,31.5,0,10,0.49,7.6,303.5,0.71,60,5/16/22 1:39,op1
5/16/22 0:00,1:41:34,44697.07054,315.4,71.8,31.5,0,10,0.53,7.6,303.5,0.53,60,5/16/22 1:41,op1
5/16/22 0:00,1:43:14,44697.0717,315.4,71.8,31.5,0,10,0.62,7.6,309,0.57,60,5/16/22 1:43,op1
5/16/22 0:00,1:44:55,44697.07287,310.65,71.25,31,0,10,0.49,7.2,305,0.496666667,60,5/16/22 1:45,op1
5/16/22 0:00,1:47:27,44697.07462,305.9,70.7,30.5,0,10,0.45,7.2,303.5,0.485,60,5/16/22 1:47,op1
5/16/22 0:00,1:49:08,44697.07579,305.9,70.7,30.5,0,10,0.51,6.8,304,0.5,60,5/16/22 1:49,op1
5/16/22 0:00,1:51:39,44697.07754,259.15,75.95,35.4,0,10,0.49,6.8,301.5,0.49,60,5/16/22 1:51,op1
5/16/22 0:00,1:55:31,44697.08022,94,93.1,52.8,0,10,1.72,7.9,305.5,1.72,60,5/16/22 1:55,op1
5/16/22 0:00,1:57:01,44697.08127,94,94,53.8,0,10,0.56,7.9,303.5,0.6275,60,5/16/22 1:58,op1
5/16/22 0:00,1:59:02,44697.08267,94,94,53.8,0,10,0.6,7.4,301,0.5675,60,5/16/22 2:00,op1
5/16/22 0:00,2:01:02,44697.08406,94,95,54.8,0,10,0.58,7.4,303.5,0.5575,60,5/16/22 2:02,op1
5/16/22 0:00,2:03:02,44697.08545,94,95,54.8,0,33.5,0.56,7.4,303,0.555,60,5/16/22 2:04,op1
5/16/22 0:00,2:05:02,44697.08684,94,95.5,55.3,0,40,0.56,7.5,304,0.535,60,5/16/22 2:06,op1
5/16/22 0:00,2:07:03,44697.08824,94,96,55.8,0,40,0.59,7.5,304.5,0.565,60,5/16/22 2:08,op1
5/16/22 0:00,2:09:04,44697.08963,110.85,95.4,55.1,0,40,0.56,7,304,0.556666667,60,5/16/22 2:10,op1
5/16/22 0:00,2:12:50,44697.09225,153.8,94.8,54.4,13,30,0.67,7,304,0.67,60,5/16/22 2:12,op1
5/16/22 0:00,2:13:20,44697.0926,153.8,94.8,54.4,16.5,20,0.52,7,304.5,0.4825,60,5/16/22 2:13,op1
5/16/22 0:00,2:15:21,44697.094,153.8,94.8,54.4,20,20,0.44,7.1,304.5,0.505,60,5/16/22 2:15,op1
5/16/22 0:00,2:17:21,44697.09539,156.5,94.8,54.4,20,20,0.51,7.1,304.5,0.55,60,5/16/22 2:17,op1
5/16/22 0:00,2:19:22,44697.09679,156.5,94.8,54.4,20,15,0.53,6.9,307,0.54,60,5/16/22 2:19,op1
5/16/22 0:00,2:21:22,44697.09818,156.5,94.7,54.4,20,10,0.5,6.9,307.5,0.57,60,5/16/22 2:21,op1
5/16/22 0:00,2:23:23,44697.09958,158.4,94.6,54.4,20,10,0.59,6.9,296.5,0.573333333,60,5/16/22 2:23,op1
5/16/22 0:00,2:36:25,44697.10863,78.6,58.2,6.7,10,10,0.77,7,305,0.77,60,5/16/22 2:36,op1
5/16/22 0:00,2:36:55,44697.10897,78.6,58.2,6.7,10,10,0.43,7,305,0.6475,60,5/16/22 2:37,op1
5/16/22 0:00,2:38:55,44697.11037,68,47.8,6.7,2,33.5,0.78,7,310.5,0.8925,60,5/16/22 2:39,op1
5/16/22 0:00,2:40:56,44697.11177,67.3,47.8,6.7,0,40,0.74,6.7,304.5,0.745,60,5/16/22 2:41,op1
5/16/22 0:00,2:42:57,44697.11316,67.3,46.1,6,0,40,0.78,6.7,309,0.7325,60,5/16/22 2:43,op1
5/16/22 0:00,2:44:57,44697.11456,67.3,46.1,6,0,40,0.7,6.7,306,0.696666667,60,5/16/22 2:45,op1
5/16/22 0:00,2:46:58,44697.11596,66.75,46.6,6.5,0,40,0.7,6.7,306.5,0.655,60,5/16/22 2:47,op1
5/16/22 0:00,2:48:59,44697.11735,66.2,47.1,7,0,40,0.58,6.7,306,0.62,60,5/16/22 2:49,op1
5/16/22 0:00,2:51:00,44697.11875,66.2,47.1,7,0,40,0.64,6.7,310.5,0.6325,60,5/16/22 2:52,op1
5/16/22 0:00,2:53:00,44697.12015,65.65,48.1,8,0,40,0.67,6.7,308.5,0.635,60,5/16/22 2:54,op1
5/16/22 0:00,2:55:01,44697.12154,65.1,48.1,8,0,40,0.66,6.9,308.5,0.66,60,5/16/22 2:56,op1
5/16/22 0:00,2:57:02,44697.12294,65.1,49.1,8.9,0,45.5,0.69,6.9,305.5,0.6125,60,5/16/22 2:58,op1
5/16/22 0:00,2:59:02,44697.12434,63.9,49.1,8.9,0,60,0.63,6.6,307,0.6675,60,5/16/22 3:00,op1
5/16/22 0:00,3:01:03,44697.12573,63.9,49.6,9.45,0,60,0.62,6.6,306,0.635,60,5/16/22 3:02,op1
5/16/22 0:00,3:03:04,44697.12713,63.3,50.1,10,0,60,0.67,6.6,309,0.62,60,5/16/22 3:04,op1
5/16/22 0:00,3:19:09,44697.1383,60.3,53.1,13,0,60,0.58,7.7,305.5,0.6425,60,5/16/22 3:19,op1
5/16/22 0:00,3:21:10,44697.1397,60.3,53.1,13,0,60,0.63,7.7,300.5,0.615,60,5/16/22 3:21,op1
5/16/22 0:00,3:23:10,44697.14109,60.3,53.6,13.45,0,60,0.64,7.7,301,0.66,60,5/16/22 3:23,op1
5/16/22 0:00,3:55:21,44697.16344,52.8,59.6,19.5,0,60,0.63,7.4,295.5,0.765,60,5/16/22 3:55,op1
5/16/22 0:00,3:57:21,44697.16483,52.8,60.1,20,0,60,0.93,7.4,296.5,0.78,60,5/16/22 3:57,op1
5/16/22 0:00,3:59:22,44697.16623,51.5,60.6,20.5,0,60,0.74,7.9,296,0.725,60,5/16/22 3:59,op1
5/16/22 0:00,4:01:23,44697.16763,51.5,60.6,20.5,0,60,0.73,7.9,300.5,0.73,60,5/16/22 4:01,op1
5/16/22 0:00,4:03:23,44697.16902,50.85,61.1,21,0,60,0.72,7.9,294.5,0.726666667,60,5/16/22 4:03,op1
5/16/22 0:00,4:19:07,44697.17995,59.45,58.2,18.1,0,60,0.82,7.2,304,0.8675,60,5/16/22 4:20,op1
5/16/22 0:00,4:21:08,44697.18135,58.8,58.75,18.6,0,60,0.99,7.2,311,0.9,60,5/16/22 4:22,op1
5/16/22 0:00,4:23:08,44697.18274,58.8,58.75,18.6,0,60,0.89,7.2,308.5,0.8275,60,5/16/22 4:24,op1
5/16/22 0:00,4:25:09,44697.18414,61.7,59.3,19.1,0,60,0.85,7.1,307.5,0.84,60,5/16/22 4:25,op1
5/16/22 0:00,4:40:28,44697.19477,88.7,77.7,37.5,2,50,0.74,6.1,306,0.74,60,5/16/22 4:40,op1
5/16/22 0:00,4:40:58,44697.19512,88.7,77.7,37.5,2,50,0.82,6.1,304,0.9375,60,5/16/22 4:41,op1
5/16/22 0:00,4:42:59,44697.19652,88.7,77.7,37.5,0,60,0.67,6.1,306.5,0.6725,60,5/16/22 4:43,op1
5/16/22 0:00,4:44:59,44697.19791,88.7,78.15,38,0,60,0.64,6.5,305,0.62,60,5/16/22 4:45,op1
5/16/22 0:00,4:47:00,44697.19931,88.7,78.6,38.5,0,60,0.6,6.5,305,0.605,60,5/16/22 4:48,op1
5/16/22 0:00,4:49:01,44697.20071,88.7,79.1,39,0,60,0.57,7.3,304.5,0.62,60,5/16/22 4:50,op1
5/16/22 0:00,4:51:01,44697.2021,87.75,79.6,39.5,0,60,0.57,7.3,307,0.725,60,5/16/22 4:52,op1
5/16/22 0:00,4:53:02,44697.2035,86.8,79.6,39.5,0,60,0.67,7.3,304.5,0.6975,60,5/16/22 4:54,op1
5/16/22 0:00,4:57:43,44697.20675,183.9,67.1,27,38,10,0.85,6.8,302.5,0.83,60,5/16/22 4:57,op1
5/16/22 0:00,4:59:13,44697.2078,183.9,67.1,27,38,10,0.89,6.1,304,0.825,60,5/16/22 4:59,op1
5/16/22 0:00,5:01:14,44697.20919,183.9,67.1,27,38,10,0.92,6.1,309.5,0.9375,60,5/16/22 5:01,op1
5/16/22 0:00,5:03:14,44697.21059,190.85,67.1,27,46.5,10,0.82,6.1,311,0.896666667,60,5/16/22 5:03,op1
5/16/22 0:00,5:06:25,44697.2128,205,67.1,27,55,10,1.15,5.4,304,1.15,60,5/16/22 5:06,op1
5/16/22 0:00,5:06:56,44697.21315,205,67.1,27,55,10,0.74,5.4,302,0.7925,60,5/16/22 5:07,op1
5/16/22 0:00,5:08:57,44697.21455,205,67.1,27,55,10,0.76,5.4,305,0.885,60,5/16/22 5:09,op1
5/16/22 0:00,5:10:58,44697.21596,205,67.1,27,55,10,0.7,5.3,303,0.6425,60,5/16/22 5:11,op1
5/16/22 0:00,5:12:59,44697.21735,205,67.1,27,55,10,0.75,5.3,305.5,0.785,60,5/16/22 5:13,op1
5/16/22 0:00,5:15:00,44697.21875,205,67.1,27,55,10,0.76,4.3,303,0.7375,60,5/16/22 5:16,op1
5/16/22 0:00,5:17:00,44697.22015,205,67.1,27,55,10,0.7,4.3,293.5,0.735,60,5/16/22 5:18,op1
5/16/22 0:00,5:19:01,44697.22154,205,67.1,27,55,10,0.68,4.4,301,0.8025,60,5/16/22 5:20,op1
5/16/22 0:00,5:21:02,44697.22294,190.65,69.45,29,55,10,0.7,4.4,304.5,0.74,60,5/16/22 5:21,op1
5/16/22 0:00,5:58:44,44697.24913,88,98.3,52.7,0,20.5,0.85,5,293.5,0.85,60,5/16/22 5:58,op1
5/16/22 0:00,5:59:15,44697.24948,102.2,100.7,31.15,45,60,0.85,5.6,297,0.915,60,5/16/22 5:59,op1
5/16/22 0:00,22:32:57,44697.93955,310.8,103.1,30,90,90,1.16,6.3,52,1.14,60,5/16/22 22:33,op1
5/16/22 0:00,22:35:26,44697.94128,305.1,103.1,12.1,90,90,1.18,6.9,173,1.07,60,5/16/22 22:35,op1
5/16/22 0:00,22:37:06,44697.94244,305.1,103.1,12.1,90,90,0.87,6.9,321.5,0.87,60,5/16/22 22:37,op1
5/16/22 0:00,22:43:41,44697.94701,303.1,103.1,12.1,90,90,1.12,7.3,25.5,1.013333333,60,5/16/22 22:43,op1
5/16/22 0:00,22:45:12,44697.94806,302.2,103.1,12.1,90,90,1.07,7.5,37.5,0.9525,60,5/16/22 22:45,op1
5/16/22 0:00,22:47:12,44697.94945,302.2,103.1,12.1,90,90,0.94,7.5,305,0.96,60,5/16/22 22:47,op1
5/16/22 0:00,22:49:13,44697.95085,259.65,103.1,12.1,90,90,0.78,7.3,301,0.77,60,5/16/22 22:49,op1
5/16/22 0:00,22:54:09,44697.95428,196.95,103.1,12.1,90,90,0.71,6.9,312.5,0.78,60,5/16/22 22:54,op1
5/16/22 0:00,22:55:10,44697.95498,197.4,103.1,12.1,90,90,0.84,6.9,312,0.765,60,5/16/22 22:55,op1
5/16/22 0:00,22:57:11,44697.95638,197.4,103.1,12.1,90,90,0.6,6.9,305,0.6325,60,5/16/22 22:57,op1
5/16/22 0:00,22:59:11,44697.95777,200.85,103.1,12.1,90,90,0.69,7.6,314.5,0.676666667,60,5/16/22 22:59,op1
5/16/22 0:00,23:02:42,44697.96021,204.3,103.1,12.1,90,90,0.66,7.6,305,0.66,60,5/16/22 23:02,op1
5/16/22 0:00,23:03:12,44697.96056,204.3,103.1,12.1,90,90,0.6,7.6,304,0.6425,60,5/16/22 23:03,op1
5/16/22 0:00,23:05:13,44697.96196,204.3,103.1,12.1,90,90,0.6,7.8,317.5,0.61,60,5/16/22 23:05,op1
5/16/22 0:00,23:07:14,44697.96336,209,103.1,12.1,90,90,0.61,7.8,311.5,0.66,60,5/16/22 23:07,op1
5/16/22 0:00,23:25:26,44697.976,182.4,103.1,12.1,90,90,1.07,7.3,214,0.903333333,60,5/16/22 23:25,op1
5/16/22 0:00,23:26:57,44697.97705,182.4,103.1,12.1,90,90,0.99,7.3,318,0.9475,60,5/16/22 23:27,op1
5/16/22 0:00,23:28:58,44697.97845,182.4,103.1,12.1,90,90,0.86,7.3,323,0.8775,60,5/16/22 23:29,op1
5/16/22 0:00,23:30:58,44697.97984,182.4,103.1,12.1,90,90,0.74,7.5,333,0.98,60,5/16/22 23:31,op1
5/16/22 0:00,23:32:59,44697.98124,182.4,103.1,12.1,90,90,0.89,7.5,308,0.98,60,5/16/22 23:33,op1
5/16/22 0:00,23:35:00,44697.98264,182.4,103.1,12.1,90,90,1.13,7.1,324.5,1.13,60,5/16/22 23:35,op1
5/16/22 0:00,23:37:57,44697.98469,182.4,103.1,12.1,90,90,0.89,7.1,327,0.845,60,5/16/22 23:37,op1
5/16/22 0:00,23:38:56,44697.98538,182.4,103.1,12.1,90,90,1.22,7.1,323,1.0275,60,5/16/22 23:39,op1
5/16/22 0:00,23:40:57,44697.98678,182.15,103.1,12.1,90,90,0.94,7.2,311,0.94,60,5/16/22 23:40,op1
5/16/22 0:00,23:43:00,44697.9882,181.9,103.1,12.1,90,90,1.08,7.2,337.5,0.9775,60,5/16/22 23:44,op1
5/16/22 0:00,23:45:00,44697.98959,181.9,103.1,12.1,90,90,1.05,7.3,313,0.96,60,5/16/22 23:46,op1
5/16/22 0:00,23:47:01,44697.99099,181.9,103.1,12.1,90,90,0.93,7.3,301.5,0.9275,60,5/16/22 23:48,op1
5/16/22 0:00,23:49:02,44697.99239,181.9,103.1,12.1,90,90,0.95,7.2,313.5,0.955,60,5/16/22 23:50,op1
5/16/22 0:00,23:51:02,44697.99378,181.9,103.1,12.1,90,90,0.91,7.2,321.5,0.8725,60,5/16/22 23:52,op1
5/16/22 0:00,23:54:38,44697.99628,181,103.1,12.1,90,90,0.78,6.8,311,0.78,60,5/16/22 23:54,op1
5/16/22 0:00,23:55:08,44697.99663,181,103.1,12.1,90,90,0.79,6.8,315.5,0.9,60,5/16/22 23:56,op1
5/16/22 0:00,23:57:08,44697.99802,186.3,103.1,12.1,90,90,1.02,6.8,307.5,1.02,60,5/16/22 23:57,op1
5/16/22 0:00,23:59:51,44697.9999,186.3,103.1,12.1,90,90,0.8,6.7,294.5,0.866666667,60,5/16/22 23:59,op1
5/17/22 0:00,0:01:21,44698.00094,186.3,103.1,12.1,90,90,0.93,6.7,278.5,0.9175,60,5/17/22 0:01,op1
5/17/22 0:00,0:03:22,44698.00234,186.3,103.1,12.1,90,90,0.72,6.7,307.5,0.765,60,5/17/22 0:03,op1
5/17/22 0:00,0:05:23,44698.00374,188,103.1,12.1,90,90,0.72,6.5,317.5,0.7475,60,5/17/22 0:05,op1
5/17/22 0:00,0:07:23,44698.00513,189.7,103.1,12.1,90,90,0.83,6.5,297,0.7375,60,5/17/22 0:07,op1
5/17/22 0:00,0:13:18,44698.00924,192.4,103.1,12.1,90,90,0.59,6.3,313.5,0.655,60,5/17/22 0:13,op1
5/17/22 0:00,0:15:19,44698.01064,193.7,103.1,12.1,90,90,0.58,5.8,108,0.685,60,5/17/22 0:15,op1
5/17/22 0:00,0:17:19,44698.01203,192.25,103.1,12.1,90,90,0.65,5.8,99.5,0.69,60,5/17/22 0:17,op1
5/17/22 0:00,0:20:15,44698.01407,189.5,103.1,12.1,90,90,0.78,5.9,103.5,0.73,60,5/17/22 0:20,op1
5/17/22 0:00,0:21:16,44698.01477,189.5,103.1,12.1,90,90,0.72,5.9,110,0.76,60,5/17/22 0:21,op1
5/17/22 0:00,0:23:17,44698.01617,189.5,103.1,12.1,90,90,0.74,5.9,118.5,0.75,60,5/17/22 0:23,op1
5/17/22 0:00,0:25:18,44698.01757,189.5,103.1,12.1,90,90,0.81,5.7,127,0.905,60,5/17/22 0:25,op1
5/17/22 0:00,0:27:18,44698.01896,187.8,103.1,12.1,90,90,0.73,5.7,108.5,0.825,60,5/17/22 0:27,op1
5/17/22 0:00,0:29:19,44698.02036,187.8,103.1,12.1,90,90,0.93,5.9,73,0.93,60,5/17/22 0:29,op1
5/17/22 0:00,0:31:43,44698.02203,187.8,103.1,12.1,90,90,0.65,5.9,111,0.67,60,5/17/22 0:31,op1
5/17/22 0:00,0:34:56,44698.02427,187.8,103.1,12.1,90,90,0.66,5.1,107,0.67,60,5/17/22 0:35,op1
5/17/22 0:00,0:36:57,44698.02567,187.8,103.1,12.1,90,90,0.66,5.1,117,0.593333333,60,5/17/22 0:37,op1
5/17/22 0:00,0:39:55,44698.02773,187.8,103.1,12.1,90,90,0.61,5.4,115,0.625,60,5/17/22 0:39,op1
