"group","P2_ind","V1_date","V1_date_time","V1_date_time_num","Vent_Gate_1","Vent_Gate_2","Seeing_mean"
0,1,"04/28/2022",2022-04-28 00:27:05,1651130825.82958,0,0,0.81085861
633,1,"04/28/2022",2022-04-28 00:27:35,1651130855.91099,0,0,0.834150155
0,1,"04/28/2022",2022-04-28 00:28:36,1651130916.07377,0,0,0.72913105
634,1,"04/28/2022",2022-04-28 00:29:06,1651130946.15497,0,0,0.753578958
0,1,"04/28/2022",2022-04-28 00:34:06,1651131246.9685,0,0,0.72627658
635,1,"04/28/2022",2022-04-28 00:34:37,1651131277.04996,0,0,0.714397948181818
0,1,"04/28/2022",2022-04-28 00:40:07,1651131607.94481,0,0,0.75862004
0,1,"04/28/2022",2022-04-28 00:40:38,1651131638.02623,0,0,0.80098251
636,1,"04/28/2022",2022-04-28 00:41:08,1651131668.10759,0,0,0.85713809
0,1,"04/28/2022",2022-04-28 00:44:38,1651131878.67708,0,0,0.87700473
0,1,"04/28/2022",2022-04-28 00:45:08,1651131908.75842,0,0,1.0905392
637,1,"04/28/2022",2022-04-28 00:47:14,1651132034.00368,0,0,2.4989375175
638,1,"04/28/2022",2022-04-28 00:50:11,1651132211.80317,0,0,0.819204678888889
0,1,"04/28/2022",2022-04-28 00:54:43,1651132483.28568,0,0,0.78675422
639,1,"04/28/2022",2022-04-28 00:55:13,1651132513.44985,0,0,0.85605129625
0,1,"04/28/2022",2022-04-28 00:59:14,1651132754.76311,0,0,0.97355465
640,1,"04/28/2022",2022-04-28 00:59:44,1651132784.9273,0,0,0.9109487
0,1,"04/28/2022",2022-04-28 01:00:45,1651132845.25557,0,0,0.88083833
641,1,"04/28/2022",2022-04-28 01:01:15,1651132875.4198,0,0,0.969795958
0,1,"04/28/2022",2022-04-28 01:03:46,1651133026.24054,0,0,1.0829049
642,1,"04/28/2022",2022-04-28 01:04:16,1651133056.4047,0,0,0.91009421
643,1,"04/28/2022",2022-04-28 01:08:47,1651133327.88207,0,0,0.848904605
0,1,"04/28/2022",2022-04-28 01:12:49,1651133569.19535,0,0,1.0161264
0,1,"04/28/2022",2022-04-28 01:13:19,1651133599.35953,0,0,1.150159
0,1,"04/28/2022",2022-04-28 01:13:49,1651133629.52373,0,0,1.1397024
0,1,"04/28/2022",2022-04-28 01:14:19,1651133659.68789,0,0,1.0239547
644,1,"04/28/2022",2022-04-28 01:14:49,1651133689.85196,0,0,0.957626035
0,1,"04/28/2022",2022-04-28 01:17:50,1651133870.83698,0,0,0.90985695
645,1,"04/28/2022",2022-04-28 01:18:21,1651133901.00114,0,0,0.886286173333333
646,1,"04/28/2022",2022-04-28 01:22:52,1651134172.47852,0,0,0.772796916666667
647,1,"04/28/2022",2022-04-28 01:25:53,1651134353.46356,0,0,0.832417683333333
0,1,"04/28/2022",2022-04-28 01:27:23,1651134443.95602,0,0,0.77622565
0,1,"04/28/2022",2022-04-28 01:27:54,1651134474.12021,0,0,0.92602897
648,1,"04/28/2022",2022-04-28 01:28:24,1651134504.28431,0,0,0.914930478571429
0,1,"04/28/2022",2022-04-28 01:31:55,1651134715.43341,0,0,1.026379
649,1,"04/28/2022",2022-04-28 01:32:25,1651134745.59758,0,0,0.876226812222222
0,1,"04/28/2022",2022-04-28 01:36:57,1651135017.07504,0,0,0.68692353
650,1,"04/28/2022",2022-04-28 01:37:27,1651135047.23918,0,0,0.83200274
0,1,"04/28/2022",2022-04-28 01:39:27,1651135167.89583,0,0,0.83366198
0,1,"04/28/2022",2022-04-28 01:39:58,1651135198.05996,0,0,1.0344726
651,1,"04/28/2022",2022-04-28 01:40:28,1651135228.22414,0,0,0.914062
0,1,"04/28/2022",2022-04-28 01:41:28,1651135288.55243,0,0,0.93313919
652,1,"04/28/2022",2022-04-28 01:41:58,1651135318.71661,0,0,0.877888376666667
653,1,"04/28/2022",2022-04-28 01:46:30,1651135590.19405,0,0,0.96917739
654,1,"04/28/2022",2022-04-28 01:47:00,1651135620.35813,0,0,0.949490556
655,1,"04/28/2022",2022-04-28 01:49:31,1651135771.179,0,0,1.18964835
656,1,"04/28/2022",2022-04-28 01:50:31,1651135831.50731,0,0,0.97167392
0,1,"04/28/2022",2022-04-28 01:51:31,1651135891.83569,0,0,1.0252919
657,1,"04/28/2022",2022-04-28 01:52:01,1651135921.99976,0,0,1.40196989
658,1,"04/28/2022",2022-04-28 01:55:02,1651136102.98473,0,0,1.29096113333333
659,1,"04/28/2022",2022-04-28 01:56:33,1651136193.47727,0,0,0.96140964
660,1,"04/28/2022",2022-04-28 01:57:33,1651136253.8056,0,0,1.01326573875
0,1,"04/28/2022",2022-04-28 02:01:35,1651136495.11883,0,0,1.0238459
661,1,"04/28/2022",2022-04-28 02:02:05,1651136525.28298,0,0,0.996701698888889
0,1,"04/28/2022",2022-04-28 02:06:36,1651136796.76045,0,0,1.0862956
662,1,"04/28/2022",2022-04-28 02:07:06,1651136826.92455,0,0,1.119595
0,1,"04/28/2022",2022-04-28 02:09:07,1651136947.58119,0,0,0.92794311
663,1,"04/28/2022",2022-04-28 02:09:37,1651136977.74549,0,0,1.0045582675
0,1,"04/28/2022",2022-04-28 02:11:38,1651137098.402,0,0,0.88954374
664,1,"04/28/2022",2022-04-28 02:12:08,1651137128.56674,0,0,0.826924095
665,1,"04/28/2022",2022-04-28 02:13:08,1651137188.89443,0,0,0.8157679225
0,1,"04/28/2022",2022-04-28 02:15:09,1651137309.55127,0,0,0.74480169
666,1,"04/28/2022",2022-04-28 02:15:39,1651137339.71534,0,0,0.7182113125
0,1,"04/28/2022",2022-04-28 02:17:40,1651137460.37196,0,0,0.65421227
667,1,"04/28/2022",2022-04-28 02:18:10,1651137490.53613,0,0,0.7654076275
0,1,"04/28/2022",2022-04-28 02:20:11,1651137611.19274,0,0,0.74662305
668,1,"04/28/2022",2022-04-28 02:20:41,1651137641.35691,0,0,0.719138686666667
0,1,"04/28/2022",2022-04-28 02:23:42,1651137822.34186,0,0,0.92727856
0,1,"04/28/2022",2022-04-28 02:24:12,1651137852.50604,0,0,0.83477982
669,1,"04/28/2022",2022-04-28 02:24:42,1651137882.67036,0,0,0.98802567
670,1,"04/28/2022",2022-04-28 02:26:13,1651137973.16264,0,0,0.99354254
0,1,"04/28/2022",2022-04-28 02:27:43,1651138063.65514,0,0,0.98049472
0,1,"04/28/2022",2022-04-28 02:28:13,1651138093.81931,0,0,0.73603382
671,1,"04/28/2022",2022-04-28 02:28:43,1651138123.98347,0,0,0.814349706
0,1,"04/28/2022",2022-04-28 02:31:14,1651138274.80419,0,0,0.79393941
672,1,"04/28/2022",2022-04-28 02:31:44,1651138304.96839,0,0,0.912576395
0,1,"04/28/2022",2022-04-28 02:33:45,1651138425.62504,0,0,0.96200892
0,1,"04/28/2022",2022-04-28 02:34:15,1651138455.7892,0,0,0.92303521
673,1,"04/28/2022",2022-04-28 02:34:45,1651138485.95341,0,0,0.8137686975
0,1,"04/28/2022",2022-04-28 02:36:46,1651138606.61012,0,0,0.72119676
674,1,"04/28/2022",2022-04-28 02:37:16,1651138636.77431,0,0,0.75869951
0,1,"04/28/2022",2022-04-28 02:38:47,1651138727.2667,0,0,0.7166596
0,1,"04/28/2022",2022-04-28 02:39:17,1651138757.43086,0,0,0.7260545
675,1,"04/28/2022",2022-04-28 02:39:47,1651138787.59497,0,0,0.758454956666667
0,1,"04/28/2022",2022-04-28 02:41:18,1651138878.08741,0,0,0.67992836
676,1,"04/28/2022",2022-04-28 02:41:48,1651138908.2518,0,0,0.725025765
0,1,"04/28/2022",2022-04-28 02:42:48,1651138968.57994,0,0,0.73235493
0,1,"04/28/2022",2022-04-28 02:43:18,1651138998.74404,0,0,0.77087078
677,1,"04/28/2022",2022-04-28 02:43:48,1651139028.90824,0,0,0.7850184725
0,1,"04/28/2022",2022-04-28 02:45:49,1651139149.56487,0,0,0.72294097
678,1,"04/28/2022",2022-04-28 02:46:19,1651139179.72905,0,0,0.77083748
679,1,"04/28/2022",2022-04-28 02:49:38,1651139378.15954,0,0,0.722043223333333
0,1,"04/28/2022",2022-04-28 02:51:08,1651139468.65157,0,0,0.76381741
680,1,"04/28/2022",2022-04-28 02:52:34,1651139554.59449,0,0,0.7427724725
0,1,"04/28/2022",2022-04-28 02:54:35,1651139675.25124,0,0,0.82445579
0,1,"04/28/2022",2022-04-28 02:55:05,1651139705.41505,0,0,0.69921058
681,1,"04/28/2022",2022-04-28 02:55:35,1651139735.5792,0,0,0.859549763333333
0,1,"04/28/2022",2022-04-28 02:57:06,1651139826.07176,0,0,1.008625
0,1,"04/28/2022",2022-04-28 03:40:19,1651142419.82652,0,0,0.9482085
682,1,"04/28/2022",2022-04-28 03:40:49,1651142449.86485,0,0,0.937863015
683,1,"04/28/2022",2022-04-28 03:51:07,1651143067.58262,0,0,0.8064747575
684,1,"04/28/2022",2022-04-28 03:53:07,1651143187.7372,0,0,1.01238223
0,1,"04/28/2022",2022-04-28 03:54:38,1651143278.69394,0,0,0.66614489
685,1,"04/28/2022",2022-04-28 03:55:08,1651143308.73256,0,0,0.750336636
0,1,"04/28/2022",2022-04-28 03:58:13,1651143493.27187,0,0,0.77330084
686,1,"04/28/2022",2022-04-28 03:58:43,1651143523.3106,0,0,0.81074792
0,1,"04/28/2022",2022-04-28 04:00:43,1651143643.46506,0,0,0.79936732
0,1,"04/28/2022",2022-04-28 04:01:13,1651143673.50364,0,0,0.92194797
0,1,"04/28/2022",2022-04-28 04:01:43,1651143703.54235,0,0,0.81678949
687,1,"04/28/2022",2022-04-28 04:02:13,1651143733.58106,0,0,0.682768963333333
0,1,"04/28/2022",2022-04-28 04:03:43,1651143823.69688,0,0,0.77291277
0,1,"04/28/2022",2022-04-28 04:04:13,1651143853.73562,0,0,0.96451691
688,1,"04/28/2022",2022-04-28 04:04:43,1651143883.77417,0,0,0.90129661
0,1,"04/28/2022",2022-04-28 04:06:13,1651143973.89012,0,0,0.80856806
689,1,"04/28/2022",2022-04-28 04:06:43,1651144003.92879,0,0,1.01682279666667
0,1,"04/28/2022",2022-04-28 04:09:44,1651144184.16066,0,0,1.1020413
690,1,"04/28/2022",2022-04-28 04:10:14,1651144214.25931,0,0,1.43501885
691,1,"04/28/2022",2022-04-28 04:12:15,1651144335.45527,0,0,1.3757973
692,1,"04/28/2022",2022-04-28 04:13:36,1651144416.59961,0,0,1.66114475
0,1,"04/28/2022",2022-04-28 04:15:21,1651144521.7569,0,0,1.5800348
0,1,"04/28/2022",2022-04-28 04:15:54,1651144554.31881,0,0,1.850631
0,1,"04/28/2022",2022-04-28 04:16:25,1651144585.8794,0,0,1.2739043
0,1,"04/28/2022",2022-04-28 04:16:55,1651144615.91814,0,0,1.3770768
0,1,"04/28/2022",2022-04-28 04:17:25,1651144645.97667,0,0,1.3856301
693,1,"04/28/2022",2022-04-28 04:17:56,1651144676.11556,0,0,1.3941503
0,1,"04/28/2022",2022-04-28 05:37:18,1651149438.32069,0,0,1.0631764
694,1,"04/28/2022",2022-04-28 05:37:48,1651149468.48446,0,0,1.1181743
695,1,"04/28/2022",2022-04-28 05:39:18,1651149558.9772,0,0,0.9274677975
0,1,"04/28/2022",2022-04-28 05:43:46,1651149826.5914,0,0,1.4581654
696,1,"04/28/2022",2022-04-28 05:44:16,1651149856.75566,0,0,0.94632257
697,1,"04/28/2022",2022-04-28 05:45:17,1651149917.08393,0,0,0.965380356
0,1,"04/28/2022",2022-04-28 05:47:47,1651150067.90466,0,0,1.0627561
698,1,"04/28/2022",2022-04-28 05:48:18,1651150098.06887,0,0,1.088042535
0,1,"04/28/2022",2022-04-28 05:49:18,1651150158.39719,0,0,0.87136566
0,1,"04/28/2022",2022-04-28 05:49:48,1651150188.56142,0,0,0.8654005
0,1,"04/28/2022",2022-04-28 05:50:18,1651150218.72555,0,0,1.0017762
0,1,"04/28/2022",2022-04-28 05:50:49,1651150249.8751,0,0,1.3390981
0,1,"04/28/2022",2022-04-28 05:51:20,1651150280.03922,0,0,1.0530169
699,1,"04/28/2022",2022-04-28 05:51:50,1651150310.20345,0,0,0.9551413225
0,1,"04/28/2022",2022-04-28 05:53:50,1651150430.85993,0,0,0.96801397
700,1,"04/28/2022",2022-04-28 05:54:21,1651150461.02416,0,0,1.09593631833333
701,1,"04/28/2022",2022-04-28 05:57:22,1651150642.00909,0,0,1.04321101
0,1,"04/28/2022",2022-04-28 05:58:52,1651150732.5016,0,0,1.0233656
702,1,"04/28/2022",2022-04-28 05:59:22,1651150762.66579,0,0,1.13146160545455
703,1,"04/28/2022",2022-04-28 06:04:54,1651151094.91392,0,0,1.04793554
0,1,"04/28/2022",2022-04-28 06:06:25,1651151185.40644,0,0,0.78447037
704,1,"04/28/2022",2022-04-28 06:06:55,1651151215.57057,0,0,0.96407532
705,1,"04/28/2022",2022-04-28 06:07:55,1651151275.89885,0,0,0.957782614
0,1,"04/29/2022",2022-04-29 00:04:34,1651215874.59432,5,60,1.0021707
0,1,"04/29/2022",2022-04-29 00:05:04,1651215904.75831,5,60,0.81141831
706,1,"04/29/2022",2022-04-29 00:05:34,1651215934.92237,5,60,0.769628315
0,1,"04/29/2022",2022-04-29 00:06:35,1651215995.25115,5,60,0.69021434
707,1,"04/29/2022",2022-04-29 00:07:05,1651216025.41488,5,60,0.67365519
0,1,"04/29/2022",2022-04-29 00:09:39,1651216179.95868,5,60,0.84584564
0,1,"04/29/2022",2022-04-29 00:11:28,1651216288.79476,5,60,0.83542353
0,1,"04/29/2022",2022-04-29 00:11:58,1651216318.95865,5,60,0.80356046
0,1,"04/29/2022",2022-04-29 00:12:29,1651216349.12286,5,60,0.77822785
0,1,"04/29/2022",2022-04-29 00:12:59,1651216379.28697,5,60,0.79638871
0,1,"04/29/2022",2022-04-29 00:13:29,1651216409.45147,5,60,0.82349368
0,1,"04/29/2022",2022-04-29 00:13:59,1651216439.61542,5,60,1.0432854
0,1,"04/29/2022",2022-04-29 00:14:29,1651216469.77951,5,60,0.75824202
0,1,"04/29/2022",2022-04-29 00:19:40,1651216780.41355,5,60,0.65990074
0,1,"04/29/2022",2022-04-29 00:20:10,1651216810.5775,5,51,0.66715206
0,1,"04/29/2022",2022-04-29 00:20:40,1651216840.74166,5,10,0.62386579
0,1,"04/29/2022",2022-04-29 00:21:10,1651216870.90585,5,10,0.59483825
0,1,"04/29/2022",2022-04-29 00:21:41,1651216901.0703,5,10,0.74145991
0,1,"04/29/2022",2022-04-29 00:22:11,1651216931.23415,5,10,0.74157356
0,1,"04/29/2022",2022-04-29 00:22:41,1651216961.39835,5,10,0.66177294
0,1,"04/29/2022",2022-04-29 00:23:11,1651216991.5625,5,10,0.92133841
0,1,"04/29/2022",2022-04-29 00:23:41,1651217021.72695,5,10,0.75849541
0,1,"04/29/2022",2022-04-29 00:24:11,1651217051.89087,5,10,0.71715573
0,1,"04/29/2022",2022-04-29 00:24:42,1651217082.05514,5,10,0.85720839
0,1,"04/29/2022",2022-04-29 00:25:12,1651217112.21913,5,10,0.89741374
0,1,"04/29/2022",2022-04-29 00:25:42,1651217142.38361,5,10,0.97897851
0,1,"04/29/2022",2022-04-29 00:26:12,1651217172.54758,5,10,0.76402725
0,1,"04/29/2022",2022-04-29 00:26:42,1651217202.71174,5,10,0.82330724
0,1,"04/29/2022",2022-04-29 00:27:12,1651217232.87584,5,10,0.74229787
0,1,"04/29/2022",2022-04-29 00:27:43,1651217263.04036,5,10,0.69748446
0,1,"04/29/2022",2022-04-29 00:28:13,1651217293.20424,5,10,0.8746532
0,1,"04/29/2022",2022-04-29 00:30:06,1651217406.02583,5,10,0.8933148
708,1,"04/29/2022",2022-04-29 00:30:36,1651217436.189,5,10,1.03353121
0,1,"04/29/2022",2022-04-29 00:31:36,1651217496.51735,5,10,0.88149212
0,1,"04/29/2022",2022-04-29 00:32:06,1651217526.68182,5,10,0.86141841
709,1,"04/29/2022",2022-04-29 00:32:36,1651217556.84573,5,10,0.85599649
0,1,"04/29/2022",2022-04-29 00:33:07,1651217587.00991,5,10,0.73644173
0,1,"04/29/2022",2022-04-29 00:33:37,1651217617.17401,5,10,0.89908063
0,1,"04/29/2022",2022-04-29 00:34:07,1651217647.33854,5,10,0.79728061
0,1,"04/29/2022",2022-04-29 00:34:37,1651217677.50344,5,10,0.81218937
0,1,"04/29/2022",2022-04-29 00:35:07,1651217707.66657,5,10,0.87318131
0,1,"04/29/2022",2022-04-29 00:35:37,1651217737.83072,5,10,0.85324624
0,1,"04/29/2022",2022-04-29 00:36:07,1651217767.99525,5,10,1.0138267
0,1,"04/29/2022",2022-04-29 00:36:38,1651217798.15908,5,10,0.9627762
0,1,"04/29/2022",2022-04-29 00:37:08,1651217828.32325,5,10,1.3331224
0,1,"04/29/2022",2022-04-29 00:37:38,1651217858.48743,5,10,0.68780737
0,1,"04/29/2022",2022-04-29 00:38:08,1651217888.65193,5,10,0.83797592
0,1,"04/29/2022",2022-04-29 00:38:38,1651217918.81582,5,10,0.74174084
0,1,"04/29/2022",2022-04-29 00:39:08,1651217948.97998,5,10,0.92985778
0,1,"04/29/2022",2022-04-29 00:39:39,1651217979.14408,5,10,1.1205139
0,1,"04/29/2022",2022-04-29 00:40:09,1651218009.30862,5,10,0.74560083
710,1,"04/29/2022",2022-04-29 00:40:39,1651218039.47249,5,10,0.774475865
711,1,"04/29/2022",2022-04-29 00:41:39,1651218099.80081,5,10,0.858290335
0,1,"04/29/2022",2022-04-29 00:42:40,1651218160.12918,5,10,0.91242199
0,1,"04/29/2022",2022-04-29 00:43:10,1651218190.29337,5,10,0.87971004
0,1,"04/29/2022",2022-04-29 00:43:40,1651218220.45749,5,10,0.73762863
0,1,"04/29/2022",2022-04-29 00:44:10,1651218250.622,5,10,0.94023149
0,1,"04/29/2022",2022-04-29 00:44:40,1651218280.78586,5,10,0.7117409
712,1,"04/29/2022",2022-04-29 00:45:10,1651218310.95006,5,10,0.7186583
713,1,"04/29/2022",2022-04-29 00:46:11,1651218371.27869,5,10,0.731196245
0,1,"04/29/2022",2022-04-29 00:47:11,1651218431.60675,5,10,0.63583306
0,1,"04/29/2022",2022-04-29 00:47:41,1651218461.7709,5,10,0.78769637
0,1,"04/29/2022",2022-04-29 00:48:11,1651218491.93566,5,10,0.62430605
0,1,"04/29/2022",2022-04-29 00:48:42,1651218522.0993,5,10,0.85427977
0,1,"04/29/2022",2022-04-29 00:49:12,1651218552.26343,5,10,0.61376825
0,1,"04/29/2022",2022-04-29 00:49:42,1651218582.42758,5,10,0.72397783
0,1,"04/29/2022",2022-04-29 00:50:12,1651218612.59208,5,10,0.62803447
0,1,"04/29/2022",2022-04-29 00:50:42,1651218642.75597,5,10,0.81609035
714,1,"04/29/2022",2022-04-29 00:51:12,1651218672.92016,5,10,0.663966826666667
0,1,"04/29/2022",2022-04-29 00:52:43,1651218763.41266,5,10,0.61502585
0,1,"04/29/2022",2022-04-29 00:53:13,1651218793.57682,5,10,0.85278572
0,1,"04/29/2022",2022-04-29 00:53:43,1651218823.74103,5,10,0.72184697
0,1,"04/29/2022",2022-04-29 00:54:13,1651218853.90557,5,10,0.66609082
0,1,"04/29/2022",2022-04-29 00:54:44,1651218884.06934,5,10,0.63815631
0,1,"04/29/2022",2022-04-29 00:55:14,1651218914.23352,5,10,0.87376797
0,1,"04/29/2022",2022-04-29 00:55:44,1651218944.39766,5,10,0.77144423
0,1,"04/29/2022",2022-04-29 00:56:14,1651218974.56219,5,10,0.70192127
0,1,"04/29/2022",2022-04-29 00:56:44,1651219004.72665,5,10,0.75232101
0,1,"04/29/2022",2022-04-29 00:57:14,1651219034.89037,5,10,0.68834693
0,1,"04/29/2022",2022-04-29 01:03:53,1651219433.03988,5,10,0.55309098
0,1,"04/29/2022",2022-04-29 01:04:23,1651219463.20374,5,10,0.59630624
715,1,"04/29/2022",2022-04-29 01:04:53,1651219493.36805,5,10,0.574783765
0,1,"04/29/2022",2022-04-29 01:05:53,1651219553.69667,5,10,0.46723285
0,1,"04/29/2022",2022-04-29 01:06:23,1651219583.86051,5,10,0.60135168
0,1,"04/29/2022",2022-04-29 01:06:54,1651219614.02463,5,10,0.7821507
0,1,"04/29/2022",2022-04-29 01:07:24,1651219644.18876,5,10,0.57374713
0,1,"04/29/2022",2022-04-29 01:07:54,1651219674.35332,5,10,0.64609388
0,1,"04/29/2022",2022-04-29 01:08:24,1651219704.51715,5,10,0.56656545
0,1,"04/29/2022",2022-04-29 01:08:54,1651219734.68136,5,10,0.54668341
0,1,"04/29/2022",2022-04-29 01:09:24,1651219764.84552,5,56,0.64939949
0,1,"04/29/2022",2022-04-29 01:09:55,1651219795.01027,5,80,0.51273634
0,1,"04/29/2022",2022-04-29 01:10:25,1651219825.17383,5,80,0.46863164
0,1,"04/29/2022",2022-04-29 01:10:55,1651219855.33808,5,80,0.48620208
0,1,"04/29/2022",2022-04-29 01:11:25,1651219885.50216,5,80,0.51892105
0,1,"04/29/2022",2022-04-29 01:11:55,1651219915.66669,5,80,0.52873809
0,1,"04/29/2022",2022-04-29 01:12:25,1651219945.83058,5,80,0.64375284
0,1,"04/29/2022",2022-04-29 01:12:55,1651219975.99474,5,80,0.60274281
716,1,"04/29/2022",2022-04-29 01:13:26,1651220006.15885,5,80,0.536755525
0,1,"04/29/2022",2022-04-29 01:15:26,1651220126.81557,5,80,0.56647772
0,1,"04/29/2022",2022-04-29 01:15:56,1651220156.98008,5,80,0.49691968
717,1,"04/29/2022",2022-04-29 01:16:27,1651220187.14393,5,80,0.51132341
0,1,"04/29/2022",2022-04-29 01:17:27,1651220247.47223,5,80,0.53140046
718,1,"04/29/2022",2022-04-29 01:17:57,1651220277.63701,5,80,0.543595016
719,1,"04/29/2022",2022-04-29 01:20:28,1651220428.45735,5,80,0.53273865
720,1,"04/29/2022",2022-04-29 01:21:58,1651220518.95017,5,80,0.511459859090909
0,1,"04/29/2022",2022-04-29 01:27:30,1651220850.75583,5,80,0.51885218
721,1,"04/29/2022",2022-04-29 01:28:00,1651220880.92024,5,80,0.490383893333333
0,1,"04/29/2022",2022-04-29 01:29:31,1651220971.41243,5,80,0.46383137
722,1,"04/29/2022",2022-04-29 01:30:01,1651221001.57744,5,80,0.492500946666667
723,1,"04/29/2022",2022-04-29 01:36:03,1651221363.54703,5,80,0.469486444
724,1,"04/29/2022",2022-04-29 01:38:34,1651221514.36764,5,80,0.448514056666667
0,1,"04/29/2022",2022-04-29 01:40:04,1651221604.86045,5,80,0.52637587
725,1,"04/29/2022",2022-04-29 01:42:06,1651221726.86542,5,80,1.23246393857143
726,1,"04/29/2022",2022-04-29 01:46:29,1651221989.26474,5,80,0.613602675
727,1,"04/29/2022",2022-04-29 01:47:59,1651222079.75722,5,80,0.63997207
0,1,"04/29/2022",2022-04-29 01:49:30,1651222170.25008,5,80,0.57371426
728,1,"04/29/2022",2022-04-29 01:50:00,1651222200.41395,5,80,0.594165712
0,1,"04/29/2022",2022-04-29 01:57:37,1651222657.30897,77,5,0.53581361
0,1,"04/29/2022",2022-04-29 01:58:07,1651222687.47283,80,5,0.50689295
0,1,"04/29/2022",2022-04-29 01:58:37,1651222717.63703,80,5,0.41869912
0,1,"04/29/2022",2022-04-29 01:59:07,1651222747.80118,80,5,0.50833325
0,1,"04/29/2022",2022-04-29 01:59:37,1651222777.96564,80,5,0.47296865
0,1,"04/29/2022",2022-04-29 02:00:08,1651222808.12954,80,5,0.48529811
0,1,"04/29/2022",2022-04-29 02:00:38,1651222838.29376,80,5,0.48421287
0,1,"04/29/2022",2022-04-29 02:01:08,1651222868.45784,80,5,0.53224917
0,1,"04/29/2022",2022-04-29 02:01:38,1651222898.62232,80,5,0.45585171
0,1,"04/29/2022",2022-04-29 02:02:08,1651222928.78637,80,5,0.47633001
0,1,"04/29/2022",2022-04-29 02:02:38,1651222958.95056,80,5,0.50509882
0,1,"04/29/2022",2022-04-29 02:03:09,1651222989.11957,80,5,0.54344649
0,1,"04/29/2022",2022-04-29 02:03:39,1651223019.28409,80,5,0.53999708
0,1,"04/29/2022",2022-04-29 02:04:09,1651223049.44821,80,5,0.64181479
0,1,"04/29/2022",2022-04-29 02:04:39,1651223079.61217,80,5,0.68149951
0,1,"04/29/2022",2022-04-29 02:05:09,1651223109.77638,80,5,0.63076092
0,1,"04/29/2022",2022-04-29 02:05:39,1651223139.94081,80,5,0.51928738
0,1,"04/29/2022",2022-04-29 02:06:10,1651223170.1047,80,5,0.52409134
0,1,"04/29/2022",2022-04-29 02:06:40,1651223200.26888,80,5,0.50617581
0,1,"04/29/2022",2022-04-29 02:07:10,1651223230.43298,80,5,0.58215975
729,1,"04/29/2022",2022-04-29 02:07:40,1651223260.59746,80,5,0.483964345
730,1,"04/29/2022",2022-04-29 02:08:40,1651223320.92558,80,5,0.56161536
731,1,"04/29/2022",2022-04-29 02:09:41,1651223381.25419,80,5,0.52434507
732,1,"04/29/2022",2022-04-29 02:13:12,1651223592.40309,80,5,0.497954095
733,1,"04/29/2022",2022-04-29 02:14:12,1651223652.73155,80,5,0.529682656666667
734,1,"04/29/2022",2022-04-29 02:15:43,1651223743.22428,80,5,0.538686415
0,1,"04/29/2022",2022-04-29 02:16:43,1651223803.5524,80,5,0.52880949
735,1,"04/29/2022",2022-04-29 02:17:13,1651223833.71653,80,5,0.52109888
736,1,"04/29/2022",2022-04-29 02:18:14,1651223894.0449,80,5,0.881811925
737,1,"04/29/2022",2022-04-29 02:19:14,1651223954.76039,80,5,0.52008827
738,1,"04/29/2022",2022-04-29 02:20:15,1651224015.08873,80,5,0.512412395
0,1,"04/29/2022",2022-04-29 02:21:15,1651224075.4173,80,5,0.51949425
0,1,"04/29/2022",2022-04-29 02:21:45,1651224105.58121,80,5,0.52078245
739,1,"04/29/2022",2022-04-29 02:22:15,1651224135.74552,80,5,0.50971028
740,1,"04/29/2022",2022-04-29 02:23:16,1651224196.07373,80,5,0.515699735
741,1,"04/29/2022",2022-04-29 02:25:16,1651224316.73049,80,5,0.569778337916667
0,1,"04/29/2022",2022-04-29 02:37:21,1651225041.37952,80,5,0.52472936
742,1,"04/29/2022",2022-04-29 02:37:51,1651225071.54368,80,5,0.543576886
743,1,"04/29/2022",2022-04-29 02:40:22,1651225222.36476,80,5,0.795457790454545
744,1,"04/29/2022",2022-04-29 02:52:14,1651225934.10395,80,5,0.537026
0,1,"04/29/2022",2022-04-29 02:53:44,1651226024.59657,80,5,0.5219129
745,1,"04/29/2022",2022-04-29 02:54:14,1651226054.76069,80,5,0.513983364375
746,1,"04/29/2022",2022-04-29 03:02:17,1651226537.38748,80,5,1.254090864
0,1,"04/29/2022",2022-04-29 03:05:32,1651226732.55031,80,5,0.5841452
747,1,"04/29/2022",2022-04-29 03:06:02,1651226762.7142,80,5,0.597581405714286
0,1,"04/29/2022",2022-04-29 03:09:33,1651226973.86371,80,5,0.51710983
748,1,"04/29/2022",2022-04-29 03:10:04,1651227004.02763,80,5,0.514100078
749,1,"04/29/2022",2022-04-29 03:12:34,1651227154.84857,80,5,1.36795612333333
750,1,"04/29/2022",2022-04-29 03:17:06,1651227426.32623,80,5,0.682399698571429
0,1,"04/29/2022",2022-04-29 03:20:37,1651227637.98809,80,5,0.53823381
0,1,"04/29/2022",2022-04-29 03:21:08,1651227668.15228,80,5,0.49909
0,1,"04/30/2022",2022-04-30 00:15:17,1651302917.673,5,20,4.8614227
0,1,"04/30/2022",2022-04-30 00:19:08,1651303148.99423,5,20,0.79135867
0,1,"04/30/2022",2022-04-30 00:19:39,1651303179.15825,5,20,0.87023877
0,1,"04/30/2022",2022-04-30 00:20:09,1651303209.32237,5,20,1.0434234
751,1,"04/30/2022",2022-04-30 00:20:41,1651303241.64324,5,20,1.4419742
0,1,"04/30/2022",2022-04-30 00:21:41,1651303301.97163,5,20,1.4681132
