id,date,hour,datetime,ecs_az,topshut,botshut,eastVent,westVent,pwfs2_see,windSpeed,windDir,p2_mean,Error,Adjusted Timestamp,dateB,hourB,datetimeB,mcs_el_pos,zenith_angle,AM
28132,2022-06-20 00:00:00,00:21:16,44732.01477,288.4,103.5,9.6,30.0,20.0,0.85,3.4,304.5,0.7875000000000001,60.0,2022-06-20 00:21:45,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28136,2022-06-20 00:00:00,00:23:16,44732.01616,288.4,103.5,9.6,30.0,20.0,0.77,3.4,300.5,0.745,60.0,2022-06-20 00:23:46,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28140,2022-06-20 00:00:00,00:25:17,44732.01756,287.0,103.5,9.6,30.0,20.0,0.73,3.0,300.5,0.8125,60.0,2022-06-20 00:25:47,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28144,2022-06-20 00:00:00,00:27:18,44732.01896,287.0,103.5,9.6,30.0,20.0,0.91,3.0,306.5,1.105,60.0,2022-06-20 00:27:47,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28148,2022-06-20 00:00:00,00:29:18,44732.02035,287.0,103.5,9.6,30.0,20.0,1.17,3.5,301.5,1.34,60.0,2022-06-20 00:29:48,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28152,2022-06-20 00:00:00,00:31:19,44732.02175,287.0,103.5,9.6,30.0,20.0,0.74,3.5,300.0,0.8800000000000001,60.0,2022-06-20 00:31:49,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28156,2022-06-20 00:00:00,00:33:19,44732.02314,286.25,103.5,9.6,30.0,20.0,1.02,3.5,301.0,1.0175,60.0,2022-06-20 00:33:49,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28160,2022-06-20 00:00:00,00:35:20,44732.02454,285.5,103.5,9.6,30.0,20.0,1.14,2.7,296.0,0.96,60.0,2022-06-20 00:35:50,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28164,2022-06-20 00:00:00,00:37:21,44732.02594,285.5,103.5,9.6,30.0,20.0,0.79,2.7,301.5,0.8525,60.0,2022-06-20 00:37:51,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28168,2022-06-20 00:00:00,00:39:21,44732.02733,285.5,103.5,9.6,30.0,20.0,0.82,2.2,301.0,0.96,60.0,2022-06-20 00:39:51,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28172,2022-06-20 00:00:00,00:41:22,44732.02873,283.9,103.5,9.6,30.0,20.0,0.9,2.2,302.5,0.8525,60.0,2022-06-20 00:41:52,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28176,2022-06-20 00:00:00,00:43:23,44732.03013,283.9,103.5,9.6,30.0,20.0,0.72,2.2,303.0,0.835,60.0,2022-06-20 00:43:53,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28180,2022-06-20 00:00:00,00:45:23,44732.03152,283.9,103.5,9.6,30.0,20.0,0.85,3.0,301.5,0.9766666666666668,60.0,2022-06-20 00:45:53,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28183,2022-06-20 00:00:00,00:46:54,44732.03257,283.9,103.5,9.6,30.0,20.0,0.81,3.0,303.5,0.8099999999999999,60.0,2022-06-20 00:47:54,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28187,2022-06-20 00:00:00,00:48:55,44732.03397,283.9,103.5,9.6,30.0,20.0,0.78,3.0,302.5,0.8575,60.0,2022-06-20 00:49:55,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28191,2022-06-20 00:00:00,00:50:55,44732.03536,282.4,103.5,9.6,30.0,20.0,1.06,2.8,302.5,1.1325,60.0,2022-06-20 00:51:55,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28195,2022-06-20 00:00:00,00:52:56,44732.03676,282.4,103.5,9.6,30.0,20.0,1.17,2.8,313.5,1.21,60.0,2022-06-20 00:53:56,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28199,2022-06-20 00:00:00,00:54:57,44732.03816,282.4,103.5,9.6,30.0,20.0,1.1,2.7,304.5,0.985,60.0,2022-06-20 00:55:57,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28203,2022-06-20 00:00:00,00:56:57,44732.03955,282.4,103.5,9.6,30.0,20.0,0.82,2.7,302.5,0.81,60.0,2022-06-20 00:57:57,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28207,2022-06-20 00:00:00,00:58:58,44732.04095,280.9,103.5,9.6,30.0,20.0,0.89,2.7,305.5,1.17,60.0,2022-06-20 00:58:58,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28209,2022-06-20 00:00:00,01:03:52,44732.04436,280.9,103.5,9.6,30.0,20.0,0.96,2.9,305.5,0.9766666666666666,60.0,2022-06-20 01:03:52,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28212,2022-06-20 00:00:00,01:05:23,44732.04541,280.9,103.5,9.6,30.0,20.0,1.09,3.0,306.5,1.54,60.0,2022-06-20 01:05:23,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28214,2022-06-20 00:00:00,01:07:06,44732.0466,279.5,103.5,9.6,30.0,20.0,1.0,3.0,300.0,0.945,60.0,2022-06-20 01:08:06,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28218,2022-06-20 00:00:00,01:09:07,44732.048,279.5,103.5,9.6,30.0,20.0,0.82,3.0,301.5,0.86,60.0,2022-06-20 01:10:06,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28222,2022-06-20 00:00:00,01:11:07,44732.04939,279.5,103.5,9.6,30.0,20.0,0.89,3.0,300.5,1.1166666666666665,60.0,2022-06-20 01:12:07,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28225,2022-06-20 00:00:00,01:17:46,44732.05401,278.2,103.5,9.6,30.0,20.0,1.1,3.0,299.5,1.045,60.0,2022-06-20 01:17:46,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28227,2022-06-20 00:00:00,01:19:06,44732.05494,278.2,103.5,9.6,30.0,20.0,0.87,4.3,298.5,0.9166666666666666,60.0,2022-06-20 01:19:46,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28230,2022-06-20 00:00:00,01:21:07,44732.05634,278.2,103.5,9.6,30.0,20.0,0.8,4.3,303.5,0.95,60.0,2022-06-20 01:21:47,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28233,2022-06-20 00:00:00,01:23:07,44732.05773,274.8,103.5,9.6,30.0,20.0,1.2,4.3,304.5,1.3,60.0,2022-06-20 01:23:48,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28236,2022-06-20 00:00:00,01:25:08,44732.05913,239.0,103.5,9.6,30.0,20.0,1.36,3.8,295.5,1.36,60.0,2022-06-20 01:25:08,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28237,2022-06-20 00:00:00,01:33:10,44732.06471000001,208.3,103.5,9.6,30.0,20.0,0.94,3.4,291.0,0.985,60.0,2022-06-20 01:33:41,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28241,2022-06-20 00:00:00,01:35:11,44732.0661,208.3,103.5,9.6,30.0,20.0,0.9,2.9,298.5,1.195,60.0,2022-06-20 01:35:41,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28245,2022-06-20 00:00:00,01:37:11,44732.06749,208.3,103.5,9.6,30.0,20.0,1.21,2.9,302.0,1.1625,60.0,2022-06-20 01:37:41,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28249,2022-06-20 00:00:00,01:39:12,44732.06889,208.3,103.5,9.6,30.0,20.0,1.41,3.2,291.5,1.3975,60.0,2022-06-20 01:39:42,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28253,2022-06-20 00:00:00,01:41:12,44732.07028,211.2,103.5,9.6,30.0,20.0,1.23,3.2,291.5,1.48,60.0,2022-06-20 01:41:42,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28257,2022-06-20 00:00:00,01:43:12,44732.07167,211.2,103.5,9.6,30.0,20.0,1.59,3.2,280.5,1.7775,60.0,2022-06-20 01:43:42,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28261,2022-06-20 00:00:00,01:45:42,44732.07341000001,211.2,103.5,9.6,30.0,20.0,1.58,3.4,280.0,1.5566666666666666,60.0,2022-06-20 01:45:42,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28264,2022-06-20 00:00:00,01:47:13,44732.07446,212.65,103.5,9.6,30.0,20.0,1.54,3.4,279.5,1.5699999999999998,60.0,2022-06-20 01:47:43,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28268,2022-06-20 00:00:00,01:49:13,44732.07585,239.55,103.5,9.6,30.0,20.0,1.53,3.7,285.0,1.5666666666666669,60.0,2022-06-20 01:49:43,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28271,2022-06-20 00:00:00,01:53:59,44732.07916,307.3,103.5,22.9,30.0,20.0,1.16,3.7,268.0,1.125,60.0,2022-06-20 01:53:59,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28273,2022-06-20 00:00:00,01:55:19,44732.08009,310.6,103.5,22.9,30.0,20.0,1.55,4.1,286.0,1.356666666666667,60.0,2022-06-20 01:56:00,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28276,2022-06-20 00:00:00,01:57:20,44732.08149,313.9,103.5,22.9,30.0,20.0,1.21,4.1,288.0,1.12,60.0,2022-06-20 01:58:00,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28279,2022-06-20 00:00:00,01:59:20,44732.08288,313.9,103.5,22.9,30.0,20.0,1.31,5.5,299.5,1.2,60.0,2022-06-20 02:00:01,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28282,2022-06-20 00:00:00,02:01:21,44732.08428,312.75,103.5,22.9,30.0,20.0,1.1,5.5,287.0,1.09,60.0,2022-06-20 02:01:21,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28284,2022-06-20 00:00:00,02:03:14,44732.08559,311.6,103.5,22.9,30.0,20.0,1.8,5.5,286.5,1.4166666666666667,60.0,2022-06-20 02:03:45,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28287,2022-06-20 00:00:00,02:05:11,44732.08694,311.6,103.5,22.9,30.0,20.0,1.57,5.7,296.5,1.3475,60.0,2022-06-20 02:05:42,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28291,2022-06-20 00:00:00,02:07:13,44732.08835,310.5,103.5,22.9,30.0,20.0,0.95,5.7,293.0,0.9525,60.0,2022-06-20 02:07:43,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28295,2022-06-20 00:00:00,02:09:14,44732.08975,309.4,103.5,22.9,30.0,20.0,1.33,6.7,295.5,1.42,60.0,2022-06-20 02:09:48,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28298,2022-06-20 00:00:00,02:17:25,44732.09543,306.15,103.5,22.9,30.0,20.0,1.4,7.5,295.5,1.19,60.0,2022-06-20 02:18:06,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28301,2022-06-20 00:00:00,02:19:26,44732.09684,305.1,103.5,22.9,30.0,20.0,0.76,6.1,293.5,0.8766666666666666,60.0,2022-06-20 02:20:07,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28304,2022-06-20 00:00:00,02:21:27,44732.09824,305.1,103.5,22.9,30.0,20.0,0.9,6.1,293.5,0.99,60.0,2022-06-20 02:22:08,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28307,2022-06-20 00:00:00,02:23:57,44732.09997,304.1,103.5,22.9,30.0,20.0,0.92,6.1,294.0,0.87,60.0,2022-06-20 02:23:57,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28309,2022-06-20 00:00:00,02:24:57,44732.10067,303.1,103.5,22.9,30.0,20.0,1.07,6.1,294.5,0.905,60.0,2022-06-20 02:25:58,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28313,2022-06-20 00:00:00,02:26:57,44732.10206000001,303.1,103.5,22.9,30.0,20.0,0.92,6.1,295.0,0.915,60.0,2022-06-20 02:27:58,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28317,2022-06-20 00:00:00,02:28:58,44732.10345,303.1,103.5,22.9,30.0,20.0,0.93,6.1,297.5,1.005,60.0,2022-06-20 02:29:58,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28321,2022-06-20 00:00:00,02:30:59,44732.10485,302.1,103.5,22.9,30.0,20.0,1.06,6.1,300.0,1.475,60.0,2022-06-20 02:31:58,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28325,2022-06-20 00:00:00,02:32:59,44732.10624,301.1,103.5,22.9,30.0,20.0,1.85,6.1,300.5,1.4725,60.0,2022-06-20 02:33:59,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28329,2022-06-20 00:00:00,02:34:59,44732.10763,301.1,103.5,22.9,30.0,20.0,1.46,8.0,292.5,1.195,60.0,2022-06-20 02:35:59,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28333,2022-06-20 00:00:00,02:37:00,44732.10903,299.2,103.5,22.9,30.0,20.0,0.86,8.0,305.0,1.08,60.0,2022-06-20 02:37:59,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28337,2022-06-20 00:00:00,02:39:00,44732.11042,299.2,103.5,22.9,30.0,20.0,1.31,8.6,298.0,1.27,60.0,2022-06-20 02:39:59,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28341,2022-06-20 00:00:00,02:41:00,44732.11181,299.2,103.5,22.9,30.0,20.0,0.96,8.6,300.5,0.9975,60.0,2022-06-20 02:42:00,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28345,2022-06-20 00:00:00,02:43:00,44732.1132,298.3,103.5,22.9,30.0,20.0,1.05,8.6,305.5,1.1525,60.0,2022-06-20 02:44:00,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28349,2022-06-20 00:00:00,02:45:01,44732.1146,297.4,103.5,22.9,30.0,20.0,1.24,8.5,305.0,1.2225,60.0,2022-06-20 02:46:01,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28353,2022-06-20 00:00:00,02:47:01,44732.11599,297.4,103.5,22.9,30.0,20.0,1.06,8.5,301.5,1.1775,60.0,2022-06-20 02:48:01,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28357,2022-06-20 00:00:00,02:49:01,44732.11738,296.5,103.5,22.9,30.0,20.0,1.05,9.0,307.5,1.0475,60.0,2022-06-20 02:50:02,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28361,2022-06-20 00:00:00,02:51:01,44732.11877,295.6,103.5,22.9,30.0,20.0,1.12,9.0,319.0,1.25,60.0,2022-06-20 02:52:02,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28365,2022-06-20 00:00:00,02:55:57,44732.12219,294.75,103.5,22.9,30.0,20.0,1.55,8.7,316.0,1.37,60.0,2022-06-20 02:55:57,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28367,2022-06-20 00:00:00,02:56:56,44732.12288,294.75,103.5,22.9,30.0,20.0,0.92,8.7,317.5,1.235,60.0,2022-06-20 02:57:57,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28371,2022-06-20 00:00:00,02:58:56,44732.12427,293.9,103.5,22.9,30.0,20.0,1.16,8.7,300.0,1.4249999999999998,60.0,2022-06-20 02:58:56,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28373,2022-06-20 00:00:00,03:11:19,44732.13287,291.5,103.5,22.9,30.0,20.0,0.86,8.5,305.0,1.045,60.0,2022-06-20 03:11:50,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28377,2022-06-20 00:00:00,03:13:21,44732.13428,290.7,103.5,22.9,30.0,20.0,1.41,8.5,315.5,1.2566666666666666,60.0,2022-06-20 03:13:59,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28380,2022-06-20 00:00:00,03:26:02,44732.14308,182.8,103.5,22.9,30.0,20.0,0.82,9.9,312.5,0.875,60.0,2022-06-20 03:26:02,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28382,2022-06-20 00:00:00,03:27:22,44732.14401,182.8,103.5,22.9,30.0,20.0,0.7,9.9,313.0,0.9266666666666667,60.0,2022-06-20 03:28:03,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28385,2022-06-20 00:00:00,03:29:23,44732.14541000001,183.2,103.5,22.9,30.0,20.0,0.91,9.1,307.5,0.8999999999999999,60.0,2022-06-20 03:30:03,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28388,2022-06-20 00:00:00,03:31:23,44732.1468,183.2,103.5,22.9,30.0,20.0,1.05,9.1,307.5,0.97,60.0,2022-06-20 03:32:04,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28391,2022-06-20 00:00:00,03:33:24,44732.1482,183.2,103.5,22.9,30.0,20.0,0.95,9.1,316.0,0.86,60.0,2022-06-20 03:34:04,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28394,2022-06-20 00:00:00,03:35:24,44732.14959,187.4,103.5,22.9,30.0,20.0,0.98,9.2,307.5,1.0166666666666666,60.0,2022-06-20 03:36:04,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28397,2022-06-20 00:00:00,03:37:24,44732.15098,187.4,103.5,22.9,30.0,20.0,0.96,9.2,307.5,0.8533333333333332,60.0,2022-06-20 03:38:05,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28400,2022-06-20 00:00:00,03:39:25,44732.15238,187.4,103.5,22.9,30.0,20.0,0.7,9.4,307.0,0.7633333333333333,60.0,2022-06-20 03:40:05,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28403,2022-06-20 00:00:00,03:41:27,44732.15379,191.5,103.5,22.9,30.0,20.0,0.78,9.4,307.0,0.8833333333333333,60.0,2022-06-20 03:42:08,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28406,2022-06-20 00:00:00,03:43:28,44732.15519,191.5,103.5,22.9,30.0,20.0,0.84,9.4,304.0,1.03,60.0,2022-06-20 03:44:08,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28409,2022-06-20 00:00:00,03:45:28,44732.15658,191.5,103.5,22.9,30.0,20.0,0.86,9.5,289.5,0.79,60.0,2022-06-20 03:46:09,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28412,2022-06-20 00:00:00,03:47:29,44732.15798,195.6,103.5,22.9,30.0,20.0,0.78,9.5,306.5,0.81,60.0,2022-06-20 03:48:09,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28415,2022-06-20 00:00:00,03:49:29,44732.15937,195.6,103.5,22.9,30.0,20.0,0.89,8.6,311.0,0.9166666666666666,60.0,2022-06-20 03:50:09,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28418,2022-06-20 00:00:00,03:51:29,44732.16076,195.6,103.5,22.9,30.0,20.0,0.89,8.6,303.0,0.8766666666666666,60.0,2022-06-20 03:52:10,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28421,2022-06-20 00:00:00,03:53:30,44732.16216,199.6,103.5,22.9,30.0,20.0,0.91,8.6,300.5,0.87,60.0,2022-06-20 03:54:10,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28424,2022-06-20 00:00:00,03:55:30,44732.16355,199.6,103.5,22.9,30.0,20.0,0.76,8.8,307.5,0.8133333333333334,60.0,2022-06-20 03:56:10,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28427,2022-06-20 00:00:00,03:57:30,44732.16494,199.6,103.5,22.9,30.0,20.0,0.92,8.8,312.5,0.9266666666666667,60.0,2022-06-20 03:58:11,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28430,2022-06-20 00:00:00,03:59:31,44732.16634,203.4,103.5,22.9,30.0,20.0,1.15,8.7,304.0,1.0,60.0,2022-06-20 04:00:11,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28433,2022-06-20 00:00:00,04:01:31,44732.16773,203.4,103.5,22.9,30.0,20.0,0.9,8.7,303.0,0.9266666666666667,60.0,2022-06-20 04:02:11,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28436,2022-06-20 00:00:00,04:03:31,44732.16912,204.1,103.5,22.9,30.0,20.0,0.99,8.7,312.5,1.1733333333333331,60.0,2022-06-20 04:04:12,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28439,2022-06-20 00:00:00,04:05:32,44732.17051,206.4,103.5,22.9,30.0,20.0,1.1,7.9,312.5,1.0133333333333334,60.0,2022-06-20 04:06:12,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28442,2022-06-20 00:00:00,04:07:33,44732.17191000001,208.1,103.5,22.9,30.0,20.0,0.97,7.9,305.5,0.98,60.0,2022-06-20 04:08:12,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28445,2022-06-20 00:00:00,04:09:33,44732.1733,208.1,103.5,22.9,30.0,20.0,1.02,8.2,306.0,1.0133333333333334,60.0,2022-06-20 04:10:13,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28448,2022-06-20 00:00:00,04:11:34,44732.1747,208.1,103.5,22.9,30.0,20.0,0.9,8.2,300.0,0.81,60.0,2022-06-20 04:12:13,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28451,2022-06-20 00:00:00,04:13:34,44732.17609,210.8,103.5,22.9,30.0,20.0,0.69,8.2,311.5,0.72,60.0,2022-06-20 04:13:34,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28453,2022-06-20 00:00:00,04:14:54,44732.17702,210.8,103.5,22.9,30.0,20.0,0.74,8.3,307.5,0.7933333333333333,60.0,2022-06-20 04:15:34,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28456,2022-06-20 00:00:00,04:16:54,44732.17841,210.8,103.5,22.9,30.0,20.0,0.93,8.3,303.0,0.9666666666666668,60.0,2022-06-20 04:17:35,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28459,2022-06-20 00:00:00,04:18:55,44732.17981,210.8,103.5,22.9,30.0,20.0,0.9,8.3,306.5,0.94,60.0,2022-06-20 04:19:35,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28462,2022-06-20 00:00:00,04:20:55,44732.1812,214.2,103.5,22.9,30.0,20.0,0.82,8.8,303.5,0.8133333333333334,60.0,2022-06-20 04:21:35,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28465,2022-06-20 00:00:00,04:22:55,44732.18259,214.2,103.5,22.9,30.0,20.0,0.78,8.8,307.5,0.7566666666666667,60.0,2022-06-20 04:23:36,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28468,2022-06-20 00:00:00,04:24:56,44732.18399,214.2,103.5,22.9,30.0,20.0,0.66,8.5,304.0,0.6233333333333334,60.0,2022-06-20 04:25:36,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28471,2022-06-20 00:00:00,04:26:56,44732.18538,215.8,103.5,22.9,30.0,20.0,0.58,8.5,305.5,0.5666666666666665,60.0,2022-06-20 04:27:37,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28474,2022-06-20 00:00:00,04:28:57,44732.18678,217.4,103.5,22.9,30.0,20.0,0.65,8.5,307.0,0.6733333333333333,60.0,2022-06-20 04:29:37,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28477,2022-06-20 00:00:00,04:30:57,44732.18817,217.4,103.5,22.9,30.0,20.0,0.77,8.4,304.5,0.75,60.0,2022-06-20 04:31:37,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28480,2022-06-20 00:00:00,04:32:57,44732.18956,217.4,103.5,22.9,30.0,20.0,0.72,8.4,304.5,0.7666666666666666,60.0,2022-06-20 04:33:38,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28483,2022-06-20 00:00:00,04:34:58,44732.19096,217.4,103.5,22.9,30.0,20.0,0.66,8.2,306.5,0.73,60.0,2022-06-20 04:35:39,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28486,2022-06-20 00:00:00,04:36:59,44732.19236,220.5,103.5,22.9,30.0,20.0,0.76,8.2,303.0,0.6866666666666666,60.0,2022-06-20 04:37:39,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28489,2022-06-20 00:00:00,04:39:00,44732.19375,220.5,103.5,22.9,30.0,20.0,0.6,8.8,306.0,0.6633333333333333,60.0,2022-06-20 04:39:40,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28492,2022-06-20 00:00:00,04:41:00,44732.19515,220.5,103.5,22.9,30.0,20.0,0.62,8.8,309.0,0.6566666666666666,60.0,2022-06-20 04:41:40,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28495,2022-06-20 00:00:00,04:43:01,44732.19654,220.5,103.5,22.9,30.0,20.0,0.65,8.8,311.0,0.6466666666666666,60.0,2022-06-20 04:43:41,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28498,2022-06-20 00:00:00,04:45:02,44732.19794,223.3,103.5,22.9,30.0,20.0,0.66,8.9,303.5,0.6566666666666667,60.0,2022-06-20 04:45:41,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28501,2022-06-20 00:00:00,04:47:02,44732.19933,223.3,103.5,22.9,30.0,20.0,0.69,8.9,308.5,0.6666666666666666,60.0,2022-06-20 04:47:42,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28504,2022-06-20 00:00:00,04:49:03,44732.20073,223.3,103.5,22.9,30.0,20.0,0.76,8.4,305.5,0.7233333333333333,60.0,2022-06-20 04:49:42,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28507,2022-06-20 00:00:00,04:51:04,44732.20213,223.3,103.5,22.9,30.0,20.0,0.76,8.4,312.5,0.73,60.0,2022-06-20 04:51:43,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28510,2022-06-20 00:00:00,04:53:04,44732.20352,223.3,103.5,22.9,30.0,20.0,0.69,8.4,308.0,0.6466666666666666,60.0,2022-06-20 04:53:43,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28513,2022-06-20 00:00:00,04:55:04,44732.20491,224.65,103.5,22.9,30.0,20.0,0.74,8.5,308.5,0.6866666666666666,60.0,2022-06-20 04:55:44,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
28516,2022-06-20 00:00:00,04:57:05,44732.20631,226.0,103.5,22.9,30.0,20.0,0.76,8.5,311.5,0.7266666666666666,60.0,2022-06-20 04:57:44,6/18/22,5:59:34,44730.2497,55.64,34.36,1.211375711618075
