Datetime,westV_fill
44716.98056,0.0
44716.98125,0.0
44716.98125,0.0
44716.98194,0.0
44716.98194,0.0
44716.98264,0.0
44716.98264,0.0
44716.98333,0.0
44716.98333,0.0
44716.98403,0.0
44716.98403,0.0
44716.98472,0.0
44716.98472,0.0
44716.98542,0.0
44716.98542,0.0
44716.98611,0.0
44716.98611,0.0
44716.98681,0.0
44716.98681,0.0
44716.98750,0.0
44716.98750,0.0
44716.98819,0.0
44716.98819,0.0
44716.98889,0.0
44716.98889,0.0
44716.98958,0.0
44716.98958,0.0
44716.99028,0.0
44716.99028,0.0
44716.99097,0.0
44716.99097,0.0
44716.99167,0.0
44716.99167,0.0
44716.99236,0.0
44716.99236,0.0
44716.99306,0.0
44716.99306,0.0
44716.99375,0.0
44716.99375,0.0
44716.99444,0.0
44716.99444,0.0
44716.99514,0.0
44716.99514,0.0
44716.99583,0.0
44716.99583,0.0
44716.99653,0.0
44716.99653,0.0
44716.99722,0.0
44716.99722,0.0
44716.99792,0.0
44716.99861,0.0
44716.99931,0.0
44716.99931,0.0
44717.00000,0.0
44717.00000,0.0
44717.00069,0.0
44717.00139,0.0
44717.00139,0.0
44717.00208,0.0
44717.00208,0.0
44717.00278,0.0
44717.00278,0.0
44717.00347,0.0
44717.00347,0.0
44717.00417,0.0
44717.00417,0.0
44717.00486,0.0
44717.00486,0.0
44717.00556,0.0
44717.00556,0.0
44717.00625,0.0
44717.00625,0.0
44717.00694,0.0
44717.00694,0.0
44717.00764,0.0
44717.00764,0.0
44717.00833,0.0
44717.00833,0.0
44717.00903,0.0
44717.00903,0.0
44717.00972,0.0
44717.00972,0.0
44717.01042,0.0
44717.01111,0.0
44717.01181,0.0
44717.01181,0.0
44717.01250,0.0
44717.01250,0.0
44717.01319,0.0
44717.01319,0.0
44717.01389,0.0
44717.01389,0.0
44717.01458,0.0
44717.01528,0.0
44717.01597,0.0
44717.01667,0.0
44717.01736,0.0
44717.01736,0.0
44717.01806,0.0
44717.01806,0.0
44717.01875,0.0
44717.01875,0.0
44717.01944,0.0
44717.01944,0.0
44717.02014,0.0
44717.02014,0.0
44717.02083,0.0
44717.02153,0.0
44717.02222,0.0
44717.02222,0.0
44717.02292,0.0
44717.02292,0.0
44717.02361,0.0
44717.02361,0.0
44717.02431,0.0
44717.02500,0.0
44717.02500,0.0
44717.02569,0.0
44717.02639,0.0
44717.02639,0.0
44717.02708,0.0
44717.02708,0.0
44717.02778,0.0
44717.02847,0.0
44717.02847,0.0
44717.02917,0.0
44717.02917,0.0
44717.02986,0.0
44717.02986,0.0
44717.03056,0.0
44717.03056,0.0
44717.03125,0.0
44717.03125,0.0
44717.03194,0.0
44717.03264,0.0
44717.03333,0.0
44717.03403,0.0
44717.03403,0.0
44717.03472,0.0
44717.03472,0.0
44717.03542,0.0
44717.03542,0.0
44717.03611,0.0
44717.03611,0.0
44717.03681,0.0
44717.03750,0.0
44717.03750,0.0
44717.03819,0.0
44717.03889,0.0
44717.03958,0.0
44717.03958,0.0
44717.04028,0.0
44717.04028,0.0
44717.04097,0.0
44717.04097,0.0
44717.04167,0.0
44717.04167,0.0
44717.04236,0.0
44717.04306,0.0
44717.04306,0.0
44717.04375,0.0
44717.04375,0.0
44717.04444,0.0
44717.04444,0.0
44717.04514,0.0
44717.04514,0.0
44717.04583,0.0
44717.04583,0.0
44717.04653,0.0
44717.04653,0.0
44717.04722,0.0
44717.04792,0.0
44717.04792,0.0
44717.04861,0.0
44717.04861,0.0
44717.04931,0.0
44717.05000,0.0
44717.05000,0.0
44717.05069,0.0
44717.05139,0.0
44717.05208,0.0
44717.05278,0.0
44717.05278,0.0
44717.05347,0.0
44717.05347,0.0
44717.05417,0.0
44717.05486,0.0
44717.05556,0.0
44717.05556,0.0
44717.05625,0.0
44717.05625,0.0
44717.05694,0.0
44717.05764,0.0
44717.05833,0.0
44717.05833,0.0
44717.05903,0.0
44717.05903,0.0
44717.05972,0.0
44717.06042,0.0
44717.06111,0.0
44717.06111,0.0
44717.06181,0.0
44717.06250,0.0
44717.06319,0.0
44717.06389,0.0
44717.06389,0.0
44717.06458,0.0
44717.06458,0.0
44717.06528,0.0
44717.06528,0.0
44717.06597,0.0
44717.06597,0.0
44717.06667,0.0
44717.06736,0.0
44717.06806,0.0
44717.06806,0.0
44717.06875,0.0
44717.06944,0.0
44717.07014,0.0
44717.07014,0.0
44717.07083,0.0
44717.07153,0.0
44717.07153,0.0
44717.07222,0.0
44717.07292,0.0
44717.07361,0.0
44717.07361,0.0
44717.07431,0.0
44717.07500,0.0
44717.07500,0.0
44717.07569,0.0
44717.07569,0.0
44717.07639,0.0
44717.07639,0.0
44717.07708,0.0
44717.07708,0.0
44717.07778,0.0
44717.07847,0.0
44717.07847,0.0
44717.07917,0.0
44717.07917,0.0
44717.07986,0.0
44717.08056,0.0
44717.08125,0.0
44717.08125,0.0
44717.08194,0.0
44717.08264,0.0
44717.08333,0.0
44717.08403,0.0
44717.08472,0.0
44717.08542,0.0
44717.08611,0.0
44717.08681,0.0
44717.08750,0.0
44717.08750,0.0
44717.08819,0.0
44717.08889,0.0
44717.08958,0.0
44717.08958,0.0
44717.09028,0.0
44717.09097,0.0
44717.09167,0.0
44717.09236,0.0
44717.09236,0.0
44717.09306,0.0
44717.09306,0.0
44717.09375,0.0
44717.09375,0.0
44717.09444,0.0
44717.09444,0.0
44717.09514,0.0
44717.09514,0.0
44717.09583,0.0
44717.09583,0.0
44717.09653,0.0
44717.09722,0.0
44717.09792,0.0
44717.09792,0.0
44717.09861,0.0
44717.09931,0.0
44717.10000,0.0
44717.10069,0.0
44717.10139,0.0
44717.10208,0.0
44717.10278,0.0
44717.10278,0.0
44717.10347,0.0
44717.10417,0.0
44717.10417,0.0
44717.10486,0.0
44717.10556,0.0
44717.10625,0.0
44717.10625,0.0
44717.10694,0.0
44717.10764,0.0
44717.10833,0.0
44717.10903,0.0
44717.10972,0.0
44717.11042,0.0
44717.11111,0.0
44717.11181,0.0
44717.11250,0.0
44717.11319,0.0
44717.11319,0.0
44717.11389,0.0
44717.11458,0.0
44717.11458,0.0
44717.11528,0.0
44717.11528,0.0
44717.11597,0.0
44717.11597,0.0
44717.11667,0.0
44717.11667,0.0
44717.11736,0.0
44717.11736,0.0
44717.11806,0.0
44717.11875,0.0
44717.11944,0.0
44717.11944,0.0
44717.12014,0.0
44717.12014,0.0
44717.12083,0.0
44717.12083,0.0
44717.12153,0.0
44717.12222,0.0
44717.12292,0.0
44717.12361,0.0
44717.12431,0.0
44717.12500,0.0
44717.12569,0.0
44717.12639,0.0
44717.12708,0.0
44717.12778,0.0
44717.12778,0.0
44717.12847,0.0
44717.12917,0.0
44717.12917,0.0
44717.12986,0.0
44717.12986,0.0
44717.13056,0.0
44717.13125,0.0
44717.13194,0.0
44717.13194,0.0
44717.13264,0.0
44717.13333,0.0
44717.13403,0.0
44717.13472,0.0
44717.13472,0.0
44717.13542,0.0
44717.13611,0.0
44717.13681,0.0
44717.13750,0.0
44717.13819,0.0
44717.13889,0.0
44717.13889,0.0
44717.13958,0.0
44717.14028,0.0
44717.14028,0.0
44717.14097,0.0
44717.14097,0.0
44717.14167,0.0
44717.14167,0.0
44717.14236,0.0
44717.14306,0.0
44717.14375,0.0
44717.14375,0.0
44717.14444,0.0
44717.14514,0.0
44717.14583,0.0
44717.14583,0.0
44717.14653,0.0
44717.14722,0.0
44717.14792,0.0
44717.14861,0.0
44717.14861,0.0
44717.14931,0.0
44717.15000,0.0
44717.15069,0.0
44717.15139,0.0
44717.15208,0.0
44717.15278,0.0
44717.15278,0.0
44717.15347,0.0
44717.15417,0.0
44717.15486,0.0
44717.15486,0.0
44717.15556,0.0
44717.15625,0.0
44717.15694,0.0
44717.15694,0.0
44717.15764,0.0
44717.15833,0.0
44717.15903,0.0
44717.15972,0.0
44717.15972,0.0
44717.16042,0.0
44717.16042,0.0
44717.16111,0.0
44717.16181,0.0
44717.16181,0.0
44717.16250,0.0
44717.16319,0.0
44717.16389,0.0
44717.16389,0.0
44717.16458,0.0
44717.16528,0.0
44717.16597,0.0
44717.16667,0.0
44717.16667,0.0
44717.16736,0.0
44717.16806,0.0
44717.16875,0.0
44717.16944,0.0
44717.17014,0.0
44717.17014,0.0
44717.17083,0.0
44717.17083,0.0
44717.17153,0.0
44717.17222,0.0
44717.17292,0.0
44717.17292,0.0
44717.17361,0.0
44717.17361,0.0
44717.17431,0.0
44717.17431,0.0
44717.17500,0.0
44717.17500,0.0
44717.17569,0.0
44717.17639,0.0
44717.17708,0.0
44717.17778,0.0
44717.17847,0.0
44717.17917,0.0
44717.17986,0.0
44717.18056,0.0
44717.18125,0.0
44717.18194,0.0
44717.18264,0.0
44717.18333,0.0
44717.18403,0.0
44717.18472,0.0
44717.18542,0.0
44717.18611,0.0
44717.18681,0.0
44717.18750,0.0
44717.18819,0.0
44717.18889,0.0
44717.18958,0.0
44717.19028,0.0
44717.19028,0.0
44717.19097,0.0
44717.19167,0.0
44717.19236,0.0
44717.19306,0.0
44717.19375,0.0
44717.19444,0.0
44717.19514,0.0
44717.19583,0.0
44717.19653,0.0
44717.19722,0.0
44717.19792,0.0
44717.19861,0.0
44717.19931,0.0
44717.20000,0.0
44717.20069,0.0
44717.20139,0.0
44717.20208,0.0
44717.20278,0.0
44717.20347,0.0
44717.20417,0.0
44717.20486,0.0
44717.20556,0.0
44717.20625,0.0
44717.20694,0.0
44717.20764,0.0
44717.20833,0.0
44717.20903,0.0
44717.20972,0.0
44717.21042,0.0
44717.21111,0.0
44717.21181,0.0
44717.21250,0.0
44717.21319,0.0
44717.21389,0.0
44717.21458,0.0
44717.21528,0.0
44717.21597,0.0
44717.21667,0.0
44717.21736,0.0
44717.21806,0.0
44717.21875,0.0
44717.21944,0.0
44717.22014,0.0
44717.22083,0.0
44717.22083,0.0
44717.22153,0.0
44717.22222,0.0
44717.22292,0.0
44717.22361,0.0
44717.22431,0.0
44717.22500,0.0
44717.22569,0.0
44717.22639,0.0
44717.22708,0.0
44717.22778,0.0
44717.22847,0.0
44717.22917,0.0
44717.22986,0.0
44717.23056,0.0
44717.23125,0.0
44717.23194,0.0
44717.23264,0.0
44717.23333,0.0
44717.23403,0.0
44717.23472,0.0
44717.23472,0.0
44717.23542,0.0
44717.23611,0.0
44717.23681,0.0
44717.23750,0.0
44717.23819,0.0
44717.23889,0.0
44717.23958,0.0
44717.24028,0.0
44717.24097,0.0
44717.24167,0.0
44717.24236,0.0
44717.24306,0.0
44717.24375,0.0
44717.24444,0.0
44717.24514,0.0
44717.24583,0.0
44717.24653,0.0
44717.24722,0.0
44717.24792,0.0
44717.24861,0.0
44717.24931,0.0
44717.87500,0.0
44717.87569,0.0
44717.87639,0.0
44717.87708,0.0
44717.87778,0.0
44717.87847,0.0
44717.87917,0.0
44717.87917,0.0
44717.87986,0.0
44717.88056,0.0
44717.88125,0.0
44717.88125,0.0
44717.88194,0.0
44717.88194,0.0
44717.88264,0.0
44717.88333,0.0
44717.88403,0.0
44717.88472,0.0
44717.88472,0.0
44717.88542,0.0
44717.88611,0.0
44717.88681,0.0
44717.88750,0.0
44717.88750,0.0
44717.88819,0.0
44717.88889,0.0
44717.88958,0.0
44717.88958,0.0
44717.89028,0.0
44717.89028,0.0
44717.89097,0.0
44717.89167,0.0
44717.89236,0.0
44717.89236,0.0
44717.89306,0.0
44717.89375,0.0
44717.89444,0.0
44717.89514,0.0
44717.89583,0.0
44717.89583,0.0
44717.89653,0.0
44717.89653,0.0
44717.89722,0.0
44717.89722,0.0
44717.89792,0.0
44717.89861,0.0
44717.89931,0.0
44717.90000,0.0
44717.90000,0.0
44717.90069,0.0
44717.90139,0.0
44717.90139,0.0
44717.90208,0.0
44717.90208,0.0
44717.90278,0.0
44717.90347,0.0
44717.90347,0.0
44717.90417,0.0
44717.90417,0.0
44717.90486,0.0
44717.90486,0.0
44717.90556,0.0
44717.90556,0.0
44717.90625,0.0
44717.90625,0.0
44717.90694,0.0
44717.90694,0.0
44717.90764,0.0
44717.90764,0.0
44717.90833,0.0
44717.90833,0.0
44717.90903,0.0
44717.90903,0.0
44717.90972,0.0
44717.90972,0.0
44717.91042,0.0
44717.91042,0.0
44717.91111,0.0
44717.91111,0.0
44717.91181,0.0
44717.91181,0.0
44717.91250,0.0
44717.91250,0.0
44717.91319,0.0
44717.91389,0.0
44717.91389,7.0
44717.91458,7.0
44717.91458,10.0
44717.91528,10.0
44717.91528,10.0
44717.91597,10.0
44717.91597,10.0
44717.91667,10.0
44717.91667,10.0
44717.91667,10.0
44717.91736,10.0
44717.91736,10.0
44717.91736,10.0
44717.91806,10.0
44717.91806,10.0
44717.91875,10.0
44717.91875,10.0
44717.91944,10.0
44717.91944,10.0
44717.92014,10.0
44717.92014,10.0
44717.92014,10.0
44717.92083,10.0
44717.92083,10.0
44717.92153,10.0
44717.92153,10.0
44717.92153,10.0
44717.92222,10.0
44717.92222,10.0
44717.92292,10.0
44717.92292,10.0
44717.92361,10.0
44717.92361,10.0
44717.92431,10.0
44717.92431,10.0
44717.92431,10.0
44717.92500,10.0
44717.92500,10.0
44717.92500,10.0
44717.92569,10.0
44717.92639,10.0
44717.92639,10.0
44717.92708,10.0
44717.92766,10.0
44717.92778,10.0
44717.92847,10.0
44717.92847,10.0
44717.92904,10.0
44717.92917,10.0
44717.92917,10.0
44717.92962,10.0
44717.92986,10.0
44717.92986,10.0
44717.93020,10.0
44717.93056,10.0
44717.93056,10.0
44717.93125,10.0
44717.93125,10.0
44717.93125,10.0
44717.93165,10.0
44717.93194,10.0
44717.93194,10.0
44717.93223,10.0
44717.93264,10.0
44717.93280,10.0
44717.93333,10.0
44717.93333,10.0
44717.93338,10.0
44717.93396,10.0
44717.93403,10.0
44717.93403,10.0
44717.93472,10.0
44717.93472,10.0
44717.93524,10.0
44717.93542,10.0
44717.93582,10.0
44717.93611,10.0
44717.93611,10.0
44717.93640,10.0
44717.93681,10.0
44717.93681,10.0
44717.93698,10.0
44717.93750,10.0
44717.93750,10.0
44717.93756,10.0
44717.93814,10.0
44717.93819,10.0
44717.93819,10.0
44717.93872,10.0
44717.93889,10.0
44717.93930,10.0
44717.93958,10.0
44717.93988,10.0
44717.94028,10.0
44717.94028,10.0
44717.94097,10.0
44717.94097,10.0
44717.94167,10.0
44717.94167,10.0
44717.94167,10.0
44717.94236,10.0
44717.94236,10.0
44717.94236,10.0
44717.94306,10.0
44717.94306,10.0
44717.94375,10.0
44717.94375,10.0
44717.94444,10.0
44717.94444,10.0
44717.94514,10.0
44717.94514,10.0
44717.94514,10.0
44717.94583,10.0
44717.94653,10.0
44717.94722,10.0
44717.94722,10.0
44717.94792,10.0
44717.94792,10.0
44717.94792,10.0
44717.94861,10.0
44717.94861,10.0
44717.94861,10.0
44717.94931,10.0
44717.95000,10.0
44717.95069,10.0
44717.95069,10.0
44717.95139,10.0
44717.95139,10.0
44717.95139,10.0
44717.95208,10.0
44717.95208,10.0
44717.95278,10.0
44717.95278,10.0
44717.95347,10.0
44717.95347,10.0
44717.95417,10.0
44717.95417,10.0
44717.95417,10.0
44717.95486,10.0
44717.95486,10.0
44717.95486,10.0
44717.95556,10.0
44717.95556,10.0
44717.95625,10.0
44717.95625,10.0
44717.95694,10.0
44717.95764,10.0
44717.95764,10.0
44717.95833,10.0
44717.95833,10.0
44717.95833,10.0
44717.95903,10.0
44717.95972,10.0
44717.95972,10.0
44717.96042,10.0
44717.96042,10.0
44717.96111,10.0
44717.96111,10.0
44717.96181,10.0
44717.96181,10.0
44717.96181,10.0
44717.96250,10.0
44717.96250,10.0
44717.96319,10.0
44717.96319,10.0
44717.96389,10.0
44717.96389,10.0
44717.96458,10.0
44717.96458,10.0
44717.96528,10.0
44717.96528,10.0
44717.96597,10.0
44717.96597,10.0
44717.96667,10.0
44717.96667,10.0
44717.96736,10.0
44717.96806,10.0
44717.96806,10.0
44717.96875,10.0
44717.96875,10.0
44717.96875,10.0
44717.96944,10.0
44717.97014,10.0
44717.97083,10.0
44717.97083,10.0
44717.97153,10.0
44717.97153,10.0
44717.97153,10.0
44717.97222,10.0
44717.97222,10.0
44717.97292,10.0
44717.97292,10.0
44717.97361,10.0
44717.97361,10.0
44717.97361,10.0
44717.97431,10.0
44717.97431,10.0
44717.97500,10.0
44717.97500,10.0
44717.97500,10.0
44717.97569,10.0
44717.97569,10.0
44717.97639,10.0
44717.97639,10.0
44717.97708,10.0
44717.97708,10.0
44717.97778,10.0
44717.97778,10.0
44717.97778,10.0
44717.97847,10.0
44717.97847,10.0
44717.97917,10.0
44717.97917,10.0
44717.97986,10.0
44717.98056,10.0
44717.98056,10.0
44717.98125,10.0
44717.98125,10.0
44717.98194,10.0
44717.98264,10.0
44717.98264,10.0
44717.98333,10.0
44717.98333,10.0
44717.98403,10.0
44717.98403,10.0
44717.98472,10.0
44717.98472,10.0
44717.98472,10.0
44717.98485,10.0
44717.98519,10.0
44717.98542,10.0
44717.98554,10.0
44717.98589,10.0
44717.98611,10.0
44717.98624,10.0
44717.98659,10.0
44717.98681,10.0
44717.98681,10.0
44717.98694,10.0
44717.98750,10.0
44717.98763,10.0
44717.98798,10.0
44717.98819,10.0
44717.98819,10.0
44717.98832,10.0
44717.98867,10.0
44717.98889,10.0
44717.98902,10.0
44717.98937,10.0
44717.98958,10.0
44717.98958,10.0
44717.98972,10.0
44717.99006,10.0
44717.99028,10.0
44717.99041,10.0
44717.99076,10.0
44717.99097,10.0
44717.99097,10.0
44717.99111,10.0
44717.99146,10.0
44717.99167,10.0
44717.99167,10.0
44717.99181,10.0
44717.99215,10.0
44717.99236,10.0
44717.99236,10.0
44717.99236,10.0
44717.99280,10.0
44717.99306,10.0
44717.99306,10.0
44717.99326,10.0
44717.99373,10.0
44717.99375,10.0
44717.99375,10.0
44717.99420,10.0
44717.99444,10.0
44717.99466,10.0
44717.99513,10.0
44717.99514,10.0
44717.99514,10.0
44717.99559,10.0
44717.99583,10.0
44717.99583,10.0
44717.99606,10.0
44717.99652,10.0
44717.99653,10.0
44717.99653,10.0
44717.99653,10.0
44717.99699,10.0
44717.99722,10.0
44717.99722,10.0
44717.99745,10.0
44717.99792,10.0
44717.99792,10.0
44717.99838,10.0
44717.99861,10.0
44717.99885,10.0
44717.99931,10.0
44717.99931,10.0
44717.99978,10.0
44718.00000,10.0
44718.00025,10.0
44718.00069,10.0
44718.00069,10.0
44718.00071,10.0
44718.00071,10.0
44718.00118,10.0
44718.00139,10.0
44718.00164,10.0
44718.00208,10.0
44718.00211,10.0
44718.00257,10.0
44718.00278,10.0
44718.00278,10.0
44718.00304,10.0
44718.00347,10.0
44718.00347,10.0
44718.00347,10.0
44718.00350,10.0
44718.00397,10.0
44718.00417,10.0
44718.00444,10.0
44718.00486,10.0
44718.00486,10.0
44718.00490,10.0
44718.00537,10.0
44718.00556,10.0
44718.00583,10.0
44718.00625,10.0
44718.00625,10.0
44718.00630,10.0
44718.00676,10.0
44718.00694,10.0
44718.00694,10.0
44718.00723,10.0
44718.00764,10.0
44718.00764,10.0
44718.00769,10.0
44718.00816,10.0
44718.00833,10.0
44718.00833,10.0
44718.00862,10.0
44718.00903,10.0
44718.00903,10.0
44718.00909,10.0
44718.00955,10.0
44718.00972,10.0
44718.00972,10.0
44718.00972,10.0
44718.01002,10.0
44718.01042,10.0
44718.01042,10.0
44718.01042,10.0
44718.01048,10.0
44718.01095,10.0
44718.01111,10.0
44718.01111,10.0
44718.01142,10.0
44718.01181,10.0
44718.01188,10.0
44718.01235,10.0
44718.01250,10.0
44718.01281,10.0
44718.01319,10.0
44718.01319,10.0
44718.01328,10.0
44718.01374,10.0
44718.01389,10.0
44718.01389,10.0
44718.01389,10.0
44718.01421,10.0
44718.01458,10.0
44718.01528,10.0
44718.01597,10.0
44718.01667,10.0
44718.01723,10.0
44718.01736,10.0
44718.01736,10.0
44718.01786,10.0
44718.01806,10.0
44718.01806,10.0
44718.01806,10.0
44718.01821,10.0
44718.01856,10.0
44718.01875,10.0
44718.01891,10.0
44718.01926,10.0
44718.01944,10.0
44718.01960,10.0
44718.01995,10.0
44718.02014,10.0
44718.02014,10.0
44718.02030,10.0
44718.02065,10.0
44718.02083,10.0
44718.02100,10.0
44718.02135,10.0
44718.02153,10.0
44718.02169,10.0
44718.02204,10.0
44718.02222,10.0
44718.02222,10.0
44718.02239,10.0
44718.02274,10.0
44718.02292,10.0
44718.02292,10.0
44718.02309,10.0
44718.02343,10.0
44718.02361,10.0
44718.02361,10.0
44718.02378,10.0
44718.02413,10.0
44718.02431,10.0
44718.02431,10.0
44718.02431,10.0
44718.02448,10.0
44718.02483,10.0
44718.02500,10.0
44718.02517,10.0
44718.02552,10.0
44718.02569,10.0
44718.02587,10.0
44718.02622,10.0
44718.02639,10.0
44718.02639,10.0
44718.02657,10.0
44718.02692,10.0
44718.02708,10.0
44718.02708,10.0
44718.02708,10.0
44718.02726,10.0
44718.02761,10.0
44718.02778,10.0
44718.02796,10.0
44718.02831,10.0
44718.02847,10.0
44718.02847,10.0
44718.02866,10.0
44718.02900,10.0
44718.02917,10.0
44718.02935,10.0
44718.02970,10.0
44718.02986,10.0
44718.02986,10.0
44718.03005,10.0
44718.03040,10.0
44718.03056,10.0
44718.03056,10.0
44718.03056,10.0
44718.03075,10.0
44718.03125,10.0
44718.03125,10.0
44718.03125,10.0
44718.03126,10.0
44718.03161,10.0
44718.03194,10.0
44718.03195,10.0
44718.03230,10.0
44718.03264,10.0
44718.03264,10.0
44718.03265,10.0
44718.03300,10.0
44718.03333,10.0
44718.03333,10.0
44718.03333,10.0
44718.03335,10.0
44718.03369,10.0
44718.03403,10.0
44718.03404,10.0
44718.03439,10.0
44718.03472,10.0
44718.03472,10.0
44718.03474,10.0
44718.03509,10.0
44718.03542,10.0
44718.03544,10.0
44718.03578,10.0
44718.03611,10.0
44718.03613,10.0
44718.03648,10.0
44718.03681,10.0
44718.03681,10.0
44718.03683,10.0
44718.03718,10.0
44718.03750,10.0
44718.03752,10.0
44718.03787,10.0
44718.03819,10.0
44718.03822,10.0
44718.03857,10.0
44718.03889,10.0
44718.03892,10.0
44718.03927,10.0
44718.03958,10.0
44718.03958,10.0
44718.03961,10.0
44718.03996,10.0
44718.04028,10.0
44718.04031,10.0
44718.04066,10.0
44718.04097,10.0
44718.04101,10.0
44718.04135,10.0
44718.04167,10.0
44718.04167,10.0
44718.04170,10.0
44718.04205,10.0
44718.04236,10.0
44718.04236,10.0
44718.04236,10.0
44718.04240,10.0
44718.04275,10.0
44718.04306,10.0
44718.04310,10.0
44718.04344,10.0
44718.04375,10.0
44718.04379,10.0
44718.04414,10.0
44718.04444,10.0
44718.04449,10.0
44718.04484,10.0
44718.04514,10.0
44718.04514,10.0
44718.04514,10.0
44718.04518,10.0
44718.04553,10.0
44718.04583,10.0
44718.04583,10.0
44718.04588,10.0
44718.04623,10.0
44718.04653,10.0
44718.04653,10.0
44718.04658,10.0
44718.04693,10.0
44718.04722,10.0
44718.04722,10.0
44718.04727,10.0
44718.04762,10.0
44718.04792,10.0
44718.04792,10.0
44718.04792,10.0
44718.04797,10.0
44718.04832,10.0
44718.04861,10.0
44718.04861,10.0
44718.04867,10.0
44718.04901,10.0
44718.04931,10.0
44718.04931,10.0
44718.04936,10.0
44718.04971,10.0
44718.05000,10.0
44718.05006,10.0
44718.05041,10.0
44718.05069,10.0
44718.05069,10.0
44718.05075,10.0
44718.05110,10.0
44718.05139,10.0
44718.05139,10.0
44718.05145,10.0
44718.05180,10.0
44718.05208,10.0
44718.05208,10.0
44718.05208,10.0
44718.05215,10.0
44718.05250,10.0
44718.05250,10.0
44718.05278,10.0
44718.05347,10.0
44718.05347,10.0
44718.05417,10.0
44718.05417,10.0
44718.05486,10.0
44718.05486,10.0
44718.05556,10.0
44718.05625,10.0
44718.05625,10.0
44718.05694,10.0
44718.05764,10.0
44718.05833,10.0
44718.05833,10.0
44718.05903,10.0
44718.05903,10.0
44718.05903,10.0
44718.05960,10.0
44718.05972,10.0
44718.05972,10.0
44718.05972,10.0
44718.05995,10.0
44718.06030,10.0
44718.06042,10.0
44718.06042,10.0
44718.06042,10.0
44718.06065,10.0
44718.06100,10.0
44718.06111,10.0
44718.06135,10.0
44718.06169,10.0
44718.06181,10.0
44718.06204,10.0
44718.06239,10.0
44718.06250,10.0
44718.06274,10.0
44718.06309,10.0
44718.06319,10.0
44718.06343,10.0
44718.06389,10.0
44718.06389,10.0
44718.06405,10.0
44718.06440,10.0
44718.06458,10.0
44718.06458,10.0
44718.06458,10.0
44718.06475,10.0
44718.06510,10.0
44718.06528,10.0
44718.06528,10.0
44718.06545,10.0
44718.06591,10.0
44718.06597,10.0
44718.06597,10.0
44718.06626,10.0
44718.06661,10.0
44718.06667,10.0
44718.06667,10.0
44718.06695,10.0
44718.06730,10.0
44718.06736,10.0
44718.06736,10.0
44718.06765,10.0
44718.06800,10.0
44718.06806,10.0
44718.06835,10.0
44718.06870,10.0
44718.06875,10.0
44718.06904,10.0
44718.06939,10.0
44718.06944,10.0
44718.06944,10.0
44718.06974,10.0
44718.07009,10.0
44718.07014,10.0
44718.07014,10.0
44718.07014,10.0
44718.07044,10.0
44718.07078,10.0
44718.07083,10.0
44718.07113,10.0
44718.07148,10.0
44718.07153,10.0
44718.07183,10.0
44718.07218,10.0
44718.07222,10.0
44718.07253,10.0
44718.07287,10.0
44718.07292,10.0
44718.07292,10.0
44718.07322,10.0
44718.07357,10.0
44718.07361,10.0
44718.07361,10.0
44718.07361,10.0
44718.07392,10.0
44718.07427,10.0
44718.07431,10.0
44718.07431,10.0
44718.07461,10.0
44718.07496,10.0
44718.07500,10.0
44718.07500,10.0
44718.07531,10.0
44718.07566,10.0
44718.07569,10.0
44718.07569,10.0
44718.07601,10.0
44718.07635,10.0
44718.07639,10.0
44718.07639,10.0
44718.07639,10.0
44718.07670,10.0
44718.07705,10.0
44718.07708,10.0
44718.07708,10.0
44718.07740,10.0
44718.07775,10.0
44718.07778,10.0
44718.07778,10.0
44718.07810,10.0
44718.07844,10.0
44718.07847,10.0
44718.07879,10.0
44718.07914,10.0
44718.07917,10.0
44718.07917,10.0
44718.07949,10.0
44718.07984,10.0
44718.07986,10.0
44718.07986,10.0
44718.07986,10.0
44718.08018,10.0
44718.08053,10.0
44718.08056,10.0
44718.08088,10.0
44718.08123,10.0
44718.08125,10.0
44718.08158,10.0
44718.08193,10.0
44718.08194,10.0
44718.08194,10.0
44718.08227,10.0
44718.08262,10.0
44718.08264,10.0
44718.08264,10.0
44718.08264,10.0
44718.08297,10.0
44718.08332,10.0
44718.08333,10.0
44718.08333,10.0
44718.08367,10.0
44718.08401,10.0
44718.08403,10.0
44718.08436,10.0
44718.08471,10.0
44718.08472,10.0
44718.08472,10.0
44718.08506,10.0
44718.08541,10.0
44718.08542,10.0
44718.08542,10.0
44718.08542,10.0
44718.08576,10.0
44718.08610,10.0
44718.08611,10.0
44718.08611,10.0
44718.08645,10.0
44718.08680,10.0
44718.08681,10.0
44718.08681,10.0
44718.08715,10.0
44718.08750,10.0
44718.08750,10.0
44718.08784,10.0
44718.08819,10.0
44718.08819,10.0
44718.08854,10.0
44718.08889,10.0
44718.08889,10.0
44718.08889,10.0
44718.08924,10.0
44718.08958,10.0
44718.08958,10.0
44718.08959,10.0
44718.08993,10.0
44718.09028,10.0
44718.09028,10.0
44718.09028,10.0
44718.09097,10.0
44718.09097,10.0
44718.09097,10.0
44718.09097,10.0
44718.09167,10.0
44718.09167,10.0
44718.09167,10.0
44718.09167,10.0
44718.09236,10.0
44718.09236,10.0
44718.09236,10.0
44718.09306,10.0
44718.09306,10.0
44718.09375,10.0
44718.09375,10.0
44718.09444,10.0
44718.09514,10.0
44718.09514,10.0
44718.09583,10.0
